row_label_raw,row_label_full,col_0,31/12/2021 > Giá trị,31/12/2021 > Số có khả năng trả nợ,Phát sinh trong năm > Tăng,Phát sinh trong năm > Giảm,01/01/2021 > Giá trị,01/01/2021 > Số có khả năng trả nợ,numeric__31/12/2021 > Giá trị,numeric__31/12/2021 > Số có khả năng trả nợ,numeric__Phát sinh trong năm > Tăng,numeric__Phát sinh trong năm > Giảm,numeric__01/01/2021 > Giá trị,numeric__01/01/2021 > Số có khả năng trả nợ
a) Vay ngắn hạn,a) Vay ngắn hạn,a) Vay ngắn hạn,104.735.866.355,104.735.866.355,55.832.486.425,122.297.476.832,171.200.856.762,171.200.856.762,104735866355.0,104735866355.0,55832486425.0,122297476832.0,171200856762.0,171200856762.0
Trong đó: vay ngắn hạn của các bên liên quan(Chi tiết trình bày tại Thuyết minh số 7.2),Trong đó: vay ngắn hạn của các bên liên quan(Chi tiết trình bày tại Thuyết minh số 7.2),Trong đó: vay ngắn hạn của các bên liên quan(Chi tiết trình bày tại Thuyết minh số 7.2),104.735.866.355,104.735.866.355,40.846.170.310,94.176.422.046,158.066.118.091,158.066.118.091,104735866355.0,104735866355.0,40846170310.0,94176422046.0,158066118091.0,158066118091.0
Vay ngắn hạn Ngân hàng,Vay ngắn hạn Ngân hàng,Vay ngắn hạn Ngân hàng,-,-,14.800.000.000,14.800.000.000,-,-,,,14800000000.0,14800000000.0,,
Vay các đối tượng khác,Vay các đối tượng khác,Vay các đối tượng khác,-,-,186.316.115,13.321.054.786,13.134.738.671,13.134.738.671,,,186316115.0,13321054786.0,13134738671.0,13134738671.0
b) Vay dài hạn,b) Vay dài hạn,b) Vay dài hạn,129.459.600.000,129.459.600.000,-,170.037.688.009,299.497.288.009,299.497.288.009,129459600000.0,129459600000.0,,170037688009.0,299497288009.0,299497288009.0
Vay dài hạn Ngân hàng,Vay dài hạn Ngân hàng,Vay dài hạn Ngân hàng,129.459.600.000,129.459.600.000,-,170.037.688.009,299.497.288.009,299.497.288.009,129459600000.0,129459600000.0,,170037688009.0,299497288009.0,299497288009.0
Tổng,Tổng,Tổng,234.195.466.355,234.195.466.355,55.832.486.425,292.335.164.841,470.698.144.771,470.698.144.771,234195466355.0,234195466355.0,55832486425.0,292335164841.0,470698144771.0,470698144771.0
