row_label_raw,row_label_full,CHỈ TIÊU,CHỈ TIÊU_1,MS,TM,Năm 2021VND,Năm 2020VND,numeric__CHỈ TIÊU_1,numeric__MS,numeric__TM,numeric__Năm 2021VND,numeric__Năm 2020VND
III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,,,,,,,,,
1.,III. Lưu chuyển tiền từ hoạt động tài chính > 1.,1.,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,,800.000.000.000,-,,31.0,,800000000000.0,
2.,III. Lưu chuyển tiền từ hoạt động tài chính > 2.,2.,Tiền thu từ di vay,33,,55.832.486.425,68.914.599.961,,33.0,,55832486425.0,68914599961.0
3.,III. Lưu chuyển tiền từ hoạt động tài chính > 3.,3.,Tiền trả nợ gốc vay,34,,(292.335.164.841),(147.135.857.764),,34.0,,-292335164841.0,-147135857764.0
4.,III. Lưu chuyển tiền từ hoạt động tài chính > 4.,4.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,,-,(4.907.415),,36.0,,,-4907415.0
,,,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,563.497.321.584,(78.226.165.218),,40.0,,563497321584.0,-78226165218.0
,,,Lưu chuyển tiền thuần trong năm\( (50 = 20+30+40) \),50,,326.776.537.680,(4.995.598.919),,50.0,,326776537680.0,-4995598919.0
,,,Tiền và tương đương tiền đầu năm,60,,54.548.922.527,59.544.521.446,,60.0,,54548922527.0,59544521446.0
,,,Tiền và tương đương tiền cuối năm\( (70 = 50+60) \),70,5.1,381.325.460.207,54.548.922.527,,70.0,51.0,381325460207.0,54548922527.0
