row_label_raw,row_label_full,Chỉ tiêu,Mã số,Năm 2019(Trước điều chỉnh),Điều chỉnh hồi tố,Năm 2019(Sau điều chỉnh),numeric__Mã số,numeric__Năm 2019(Trước điều chỉnh),numeric__Điều chỉnh hồi tố,numeric__Năm 2019(Sau điều chỉnh)
1. Lợi nhuận trước thuế,1. Lợi nhuận trước thuế,1. Lợi nhuận trước thuế,01,3.165.037.776.642,27.989.966.535,3.193.027.743.177,1.0,3165037776642.0,27989966535.0,3193027743177.0
2. Khẩu hao tài sản cố định,2. Khẩu hao tài sản cố định,2. Khẩu hao tài sản cố định,02,3.131.855.859.595,1.549.362.899,3.133.405.222.494,2.0,3131855859595.0,1549362899.0,3133405222494.0
3. Các khoản dự phòng,3. Các khoản dự phòng,3. Các khoản dự phòng,03,769.246.075.328,(7.777.503.483),761.468.571.845,3.0,769246075328.0,-7777503483.0,761468571845.0
"4. Tăng, giảm các khoản phải thu","4. Tăng, giảm các khoản phải thu","4. Tăng, giảm các khoản phải thu",09,(1.534.763.734.128),(10.158.323.612),(1.544.922.057.740),9.0,-1534763734128.0,-10158323612.0,-1544922057740.0
"5. Tăng, giảm bảng tồn kho","5. Tăng, giảm bảng tồn kho","5. Tăng, giảm bảng tồn kho",10,2.773.519.083.793,2.842.865.614,2.776.361.949.407,10.0,2773519083793.0,2842865614.0,2776361949407.0
"6. Tăng, giảm các khoản phải trả (Không kế lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)","6. Tăng, giảm các khoản phải trả (Không kế lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)","6. Tăng, giảm các khoản phải trả (Không kế lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",11,(2.374.624.744.532),(10.716.974.163),(2.385.341.718.695),11.0,-2374624744532.0,-10716974163.0,-2385341718695.0
"7. Tăng, giảm chi phí trả trước","7. Tăng, giảm chi phí trả trước","7. Tăng, giảm chi phí trả trước",12,214.704.433.379,(3.729.393.790),210.975.039.589,12.0,214704433379.0,-3729393790.0,210975039589.0
