row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Ban Tổng Giám đốc/ Kế toán trường,Ban Tổng Giám đốc/ Kế toán trường,Ban Tổng Giám đốc/ Kế toán trường,Ban Tổng Giám đốc/ Kế toán trường,Ban Tổng Giám đốc/ Kế toán trường,,
Ông Lê Như Linh,Ban Tổng Giám đốc/ Kế toán trường > Ông Lê Như Linh,Ông Lê Như Linh,1.208.205.041,1.021.776.462,1208205041.0,1021776462.0
Bà Nguyễn Thị Ngọc Bích,Ban Tổng Giám đốc/ Kế toán trường > Bà Nguyễn Thị Ngọc Bích,Bà Nguyễn Thị Ngọc Bích,1.090.859.640,1.186.560.126,1090859640.0,1186560126.0
Ông Nguyễn Duy Giang,Ban Tổng Giám đốc/ Kế toán trường > Ông Nguyễn Duy Giang,Ông Nguyễn Duy Giang,1.091.867.372,1.169.061.691,1091867372.0,1169061691.0
Ông Nguyễn Mạnh Tường,Ban Tổng Giám đốc/ Kế toán trường > Ông Nguyễn Mạnh Tường,Ông Nguyễn Mạnh Tường,1.119.149.645,1.184.877.172,1119149645.0,1184877172.0
Ông Phan Đại Thành,Ban Tổng Giám đốc/ Kế toán trường > Ông Phan Đại Thành,Ông Phan Đại Thành,1.067.924.852,1.207.000.455,1067924852.0,1207000455.0
Ông Nguyễn Minh Đạo,Ban Tổng Giám đốc/ Kế toán trường > Ông Nguyễn Minh Đạo,Ông Nguyễn Minh Đạo,1.080.983.346,1.178.588.785,1080983346.0,1178588785.0
Ông Nguyễn Kiên,Ban Tổng Giám đốc/ Kế toán trường > Ông Nguyễn Kiên,Ông Nguyễn Kiên,932.775.476,190.224.320,932775476.0,190224320.0
Ông Phan Ngọc Hiền,Ban Tổng Giám đốc/ Kế toán trường > Ông Phan Ngọc Hiền,Ông Phan Ngọc Hiền,940.734.945,197.801.454,940734945.0,197801454.0
Ông Chu Quang Toán,Ban Tổng Giám đốc/ Kế toán trường > Ông Chu Quang Toán,Ông Chu Quang Toán,1.024.863.754,766.346.601,1024863754.0,766346601.0
,,,9.557.364.071,8.102.237.066,9557364071.0,8102237066.0
,,,Năm nay,Năm trước,,
,,,VND,VND,,
Ban Klém soát,Ban Klém soát,Ban Klém soát,Ban Klém soát,Ban Klém soát,,
Vũ Quốc Hải,Ban Klém soát > Vũ Quốc Hải,Vũ Quốc Hải,1.119.842.287,1.176.646.382,1119842287.0,1176646382.0
Vũ Thị Ngọc Dung,Ban Klém soát > Vũ Thị Ngọc Dung,Vũ Thị Ngọc Dung,1.024.041.048,1.066.191.795,1024041048.0,1066191795.0
Hà Thị Minh Nguyệt,Ban Klém soát > Hà Thị Minh Nguyệt,Hà Thị Minh Nguyệt,965.453.130,1.080.023.720,965453130.0,1080023720.0
Lý Thị Thu Hương,Ban Klém soát > Lý Thị Thu Hương,Lý Thị Thu Hương,994.247.502,1.052.960.796,994247502.0,1052960796.0
Đoàn Thị Thu Hà,Ban Klém soát > Đoàn Thị Thu Hà,Đoàn Thị Thu Hà,13.913.043,-,13913043.0,
,,,4.117.497.009,4.375.822.693,4117497009.0,4375822693.0
