row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),numeric__Năm nay,numeric__Năm trước(Trình bày lại)
,,,VND,VND,,
"Chi phí bồi thường, chi phí phạt","Chi phí bồi thường, chi phí phạt","Chi phí bồi thường, chi phí phạt",5.021.135.721,1.588.170.234,5021135721.0,1588170234.0
Thanh lý tài sản cố định,Thanh lý tài sản cố định,Thanh lý tài sản cố định,-,166.074.751,,166074751.0
Chi phí khác,Chi phí khác,Chi phí khác,5.506.661.537,16.760.207.472,5506661537.0,16760207472.0
,,,10.527.797.258,18.514.452.457,10527797258.0,18514452457.0
