row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
,,,VND,VND,VND,VND,VND,VND,,,,,,
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,3.953.652.828.428,3.953.652.828.428,17.856.715.330.902,17.948.217.233.114,3.862.150.926.216,3.862.150.926.216,3953652828428.0,3953652828428.0,17856715330902.0,17948217233114.0,3862150926216.0,3862150926216.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,5.203.884.042.387,5.203.884.042.387,2.697.323.010.987,4.744.657.264.985,3.156.549.788.389,3.156.549.788.389,5203884042387.0,5203884042387.0,2697323010987.0,4744657264985.0,3156549788389.0,3156549788389.0
,,,9.157.536.870.815,9.157.536.870.815,20.554.038.341.889,22.692.874.498.099,7.018.700.714.605,7.018.700.714.605,9157536870815.0,9157536870815.0,20554038341889.0,22692874498099.0,7018700714605.0,7018700714605.0
