row_label_raw,row_label_full,Họ tên,Chức vụ,Năm nay,Năm trước,numeric__Chức vụ,numeric__Năm nay,numeric__Năm trước
Tổng Thù lao Hội đồng quản trị,Tổng Thù lao Hội đồng quản trị,Tổng Thù lao Hội đồng quản trị,Tổng Thù lao Hội đồng quản trị,824.800.000,870.346.000,,824800000.0,870346000.0
Lê Văn Thành,Lê Văn Thành,Lê Văn Thành,Chủ tịch,225.600.000,,,225600000.0,
Lê Thị Nguyệt Thu,Lê Thị Nguyệt Thu,Lê Thị Nguyệt Thu,Nguyên Chủ tịch,134.400.000,295.962.000,,134400000.0,295962000.0
Nguyễn Văn Hung,Nguyễn Văn Hung,Nguyễn Văn Hung,Phó chủ tịch,120.000.000,107.192.000,,120000000.0,107192000.0
Lê Thanh Thuấn,Lê Thanh Thuấn,Lê Thanh Thuấn,Thành viên,44.800.000,107.192.000,,44800000.0,107192000.0
Nguyễn Thị Hồng Loan,Nguyễn Thị Hồng Loan,Nguyễn Thị Hồng Loan,Thành viên,300.000.000,300.000.000,,300000000.0,300000000.0
Nguyễn Văn Phụng,Nguyễn Văn Phụng,Nguyễn Văn Phụng,Thành viên,,60.000.000,,,60000000.0
