row_label_raw,row_label_full,Bên cho vay,Hợp đồng/Khế ước,Hạn mức/Số tiền vay (VND) > USD,Hạn mức/Số tiền vay (VND) > VND,Dư nợ vay > USD,Dư nợ vay > VND,Thời hạn vay (Tháng),Lãi suất(%),Mục đích vay,Hình thức đảm bảo,numeric__Hợp đồng/Khế ước,numeric__Hạn mức/Số tiền vay (VND) > USD,numeric__Hạn mức/Số tiền vay (VND) > VND,numeric__Dư nợ vay > USD,numeric__Dư nợ vay > VND,numeric__Thời hạn vay (Tháng),numeric__Lãi suất(%),numeric__Mục đích vay,numeric__Hình thức đảm bảo
Ngân hàng HD Bank,Ngân hàng HD Bank,Ngân hàng HD Bank,37243/22MN/HĐT D,,90.000.000.000,,31.448.624.500,6,Theo từng khế ước nhận nợ,Bổ sung vốn phục vụ hoạt động kinh doanh,Tiền gửi + Cổ phiếu bên thứ 3,,,90000000000.0,,31448624500.0,6.0,,,
Ngân hàng TMCP Nam Á,Ngân hàng TMCP Nam Á,Ngân hàng TMCP Nam Á,0569/2021/603-CV,,100.000.000.000,500.000,12.210.000.000,5,Theo từng khế ước nhận nợ,Bổ sung vốn phục vụ hoạt động kinh doanh,Tiền gửi + Cổ phiếu bên thứ 3,,,100000000000.0,500000.0,12210000000.0,5.0,,,
Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng TMCP Công Thương Việt Nam,Ngân hàng TMCP Công Thương Việt Nam,105/2022-HĐCVHM/NHCT7 20-TRISEDCO,,55.000.000.000,,54.923.642.000,6,Theo từng khế ước nhận nợ,Bổ sung vốn phục vụ hoạt động kinh doanh,Trái phiếu và bất động sản bên thứ 3,,,55000000000.0,,54923642000.0,6.0,,,
Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,75/2023/VCB.ĐT-CRC,,30.000.000.000,,29.979.512.000,6,Theo từng khế ước nhận nợ,Bổ sung vốn phục vụ hoạt động kinh doanh,Tiền gửi,,,30000000000.0,,29979512000.0,6.0,,,
Ngân hàng TMCP Đầu tư và phát triển Việt Nam,Ngân hàng TMCP Đầu tư và phát triển Việt Nam,Ngân hàng TMCP Đầu tư và phát triển Việt Nam,01/2024/4956478/HĐTD,,400.000.000.000,,380.020.044.900,6,Theo từng khế ước nhận nợ,Bổ sung vốn phục vụ hoạt động kinh doanh,Tiền gửi + Bất động sản,,,400000000000.0,,380020044900.0,6.0,,,
Ngân hàng WOORI,Ngân hàng WOORI,Ngân hàng WOORI,VN123002861/WB VN303,,75.000.000.000,,65.000.000.000,Theo từng khế ước nhận nợ,Theo từng khế ước nhận nợ,Bổ sung vốn phục vụ hoạt động kinh doanh,Bất động sản bên thứ 3,,,75000000000.0,,65000000000.0,,,,
Ngân hàng MSB,Ngân hàng MSB,Ngân hàng MSB,1064617/2023/HĐ TD/TRISEDCO,,70.000.000.000,,4.937.000.000,Theo từng khế ước nhận nợ,Theo từng khế ước nhận nợ,Bổ sung vốn phục vụ hoạt động kinh doanh,Tiền gửi,,,70000000000.0,,4937000000.0,,,,
