row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,3.732.450.897,6.020.155.499,3732450897.0,6020155499.0
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",1.172.938.331,2.863.358.625,1172938331.0,2863358625.0
Các khoản khác,Các khoản khác,Các khoản khác,2.559.512.566,3.156.796.874,2559512566.0,3156796874.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,656.754.934.595,658.989.527.928,656754934595.0,658989527928.0
Tiền thuê đất Sa Đéc,Tiền thuê đất Sa Đéc,Tiền thuê đất Sa Đéc,48.160.812.674,49.272.216.050,48160812674.0,49272216050.0
Tiền thuê đất nhà máy năng lượng mặt trời Tịnh Biên,Tiền thuê đất nhà máy năng lượng mặt trời Tịnh Biên,Tiền thuê đất nhà máy năng lượng mặt trời Tịnh Biên,467.378.089.286,478.020.264.842,467378089286.0,478020264842.0
Tiền thuê đất chợ Sao Mai Bình Khánh 5,Tiền thuê đất chợ Sao Mai Bình Khánh 5,Tiền thuê đất chợ Sao Mai Bình Khánh 5,3.694.263.721,3.785.857.033,3694263721.0,3785857033.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,29.635.212.860,14.974.238.831,29635212860.0,14974238831.0
"Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",10.117.222.656,11.550.892.443,10117222656.0,11550892443.0
Các khoản khác,Các khoản khác,Các khoản khác,97.769.333.398,101.386.058.729,97769333398.0,101386058729.0
c) Tài sản thuế thu nhập hoãn lại,c) Tài sản thuế thu nhập hoãn lại,c) Tài sản thuế thu nhập hoãn lại,5.885.450.000,2.745.177.416,5885450000.0,2745177416.0
Thuế thu nhập hoãn lại,Thuế thu nhập hoãn lại,Thuế thu nhập hoãn lại,5.885.450.000,2.745.177.416,5885450000.0,2745177416.0
d) Lợi thế thương mại,d) Lợi thế thương mại,d) Lợi thế thương mại,406.631.062.945,474.869.730.241,406631062945.0,474869730241.0
Giá trị LTTM phát sinh từ việc mua Công ty con,Giá trị LTTM phát sinh từ việc mua Công ty con,Giá trị LTTM phát sinh từ việc mua Công ty con,406.631.062.945,474.869.730.241,406631062945.0,474869730241.0
Cộng,Cộng,Cộng,1.073.003.898.437,1.142.624.591.084,1073003898437.0,1142624591084.0
