row_label_raw,row_label_full,Bên cho vay,Hợp đồng/Khế ước,Hạn mức/Số tiền vay (VND) > USD,Hạn mức/Số tiền vay (VND) > VND,Dư nợ vay > USD,Dư nợ vay > VND,Thời hạn vay (Tháng),Lãi suất(%),Mục đích vay,Hình thức đảm bảo,numeric__Hợp đồng/Khế ước,numeric__Hạn mức/Số tiền vay (VND) > USD,numeric__Hạn mức/Số tiền vay (VND) > VND,numeric__Dư nợ vay > USD,numeric__Dư nợ vay > VND,numeric__Thời hạn vay (Tháng),numeric__Lãi suất(%),numeric__Mục đích vay,numeric__Hình thức đảm bảo
- Ngân hàng TNHH MTV United Overseas Bank,- Ngân hàng TNHH MTV United Overseas Bank,- Ngân hàng TNHH MTV United Overseas Bank,UOB/HCMC/CMB/7457/002,,17.453.234.104,,20.153.234.104,4,theo từng lần nhận nợ,Sản xuất kinh doanh,Tiền gửi,,,17453234104.0,,20153234104.0,4.0,,,
- Ngân hàng Vietinbank - CN Đồng Tháp,- Ngân hàng Vietinbank - CN Đồng Tháp,- Ngân hàng Vietinbank - CN Đồng Tháp,299/2022-HĐCVHM/NHCT 720-SMSF,,65.000.000.000,,64.943.276.833,12,theo từng lần nhận nợ,Sản xuất kinh doanh,QSĐĐ,,,65000000000.0,,64943276833.0,12.0,,,
- Ngân hàng MSB - CN An Giang,- Ngân hàng MSB - CN An Giang,- Ngân hàng MSB - CN An Giang,3272550/2022/H ĐTD,,100.000.000.000,,99.473.817.794,12,theo từng lần nhận nợ,Sản xuất kinh doanh,"QSĐĐ, Cổ phiếu",,,100000000000.0,,99473817794.0,12.0,,,
- Ngân hàng TPbank - CN An Giang,- Ngân hàng TPbank - CN An Giang,- Ngân hàng TPbank - CN An Giang,613/2022/GNN/AGG/.03,,10.000.411.750,,10.000.411.750,6,theo từng lần nhận nợ,Sản xuất kinh doanh,QSĐĐ,,,10000411750.0,,10000411750.0,6.0,,,
Ngân hàng TMCP công thương Đông Hà Nội,Ngân hàng TMCP công thương Đông Hà Nội,Ngân hàng TMCP công thương Đông Hà Nội,388-05/2022/HDDCVD ADDT/NHCT131-SAOMAI,,650.000.000.000,,368.397.500.000,72,Theo từng khế ước nhận nợ,"Các chi phí thuộc mức đầu tư của dự án 2, KDT mới Sao Mai Lam Sơn - Sao Vàng, thọ Xuân, Thanh Hóa","TSCĐ, cổ phiếu và các TS hình thành từ dự án",,,650000000000.0,,368397500000.0,72.0,,,
Ngân hàng TMCP công thương Đồng Tháp,Ngân hàng TMCP công thương Đồng Tháp,Ngân hàng TMCP công thương Đồng Tháp,161/2023 -01,,980.000.000.000,,977.000.000.000,109,Theo từng khế ước nhận nợ,"Dự án điện mặt trời giai đoạn 1,2",TSCĐ hình thành từ dự án,,,980000000000.0,,977000000000.0,109.0,,,
Ngân hàng TMCP công thương Đồng Tháp,Ngân hàng TMCP công thương Đồng Tháp,Ngân hàng TMCP công thương Đồng Tháp,162/2023 -01,,1.130.000.000.000,,1.128.000.000.000,70,Theo từng khế ước nhận nợ,"Dự án điện mặt trời giai đoạn 3,4",TSCĐ hình thành từ dự án,,,1130000000000.0,,1128000000000.0,70.0,,,
Đối tượng khác,Đối tượng khác,Đối tượng khác,Từng hợp đồng cụ thể,,,,810.787.538.025,22,"Theo từng hợp đồng cụ thể, trả gốc cuối kỳ",Phục vụ sản xuất kinh doanh,Tín chấp,,,,,810787538025.0,22.0,,,
