row_label_raw,row_label_full,col_0,Giá gốc,Dự phòng,Giá gốc_1,Dự phòng_1,numeric__Giá gốc,numeric__Dự phòng,numeric__Giá gốc_1,numeric__Dự phòng_1
"- Nguyên liệu, vật liệu","- Nguyên liệu, vật liệu","- Nguyên liệu, vật liệu",153.468.994.895,,136.087.127.603,,153468994895.0,,136087127603.0,
"- Công cụ, dụng cụ","- Công cụ, dụng cụ","- Công cụ, dụng cụ",9.111.025.360,,8.169.161.201,,9111025360.0,,8169161201.0,
- Chi phí sản xuất kinh doanh đó dang,- Chi phí sản xuất kinh doanh đó dang,- Chi phí sản xuất kinh doanh đó dang,1.230.887.451.698,,778.679.186.577,,1230887451698.0,,778679186577.0,
- Thành phẩm,- Thành phẩm,- Thành phẩm,1.111.095.043.441,,1.110.351.863.454,,1111095043441.0,,1110351863454.0,
- Hàng hóa,- Hàng hóa,- Hàng hóa,500.033.887.580,(307.120.895),414.450.845.159,(307.120.895),500033887580.0,-307120895.0,414450845159.0,-307120895.0
- Hàng gửi di bán,- Hàng gửi di bán,- Hàng gửi di bán,5.855.895.724,,13.736.172.071,,5855895724.0,,13736172071.0,
- Hàng hóa bất động sản,- Hàng hóa bất động sản,- Hàng hóa bất động sản,1.546.263.594.906,,727.360.150.257,,1546263594906.0,,727360150257.0,
Cộng,Cộng,Cộng,4.556.715.893.604,(307.120.895),3.188.834.506.322,(307.120.895),4556715893604.0,-307120895.0,3188834506322.0,-307120895.0
