row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
06. 1. Chi phí bán hàng,06. 1. Chi phí bán hàng,06. 1. Chi phí bán hàng,06. 1. Chi phí bán hàng,06. 1. Chi phí bán hàng,,
"Chi phí nguyên, vật liệu","06. 1. Chi phí bán hàng > Chi phí nguyên, vật liệu","Chi phí nguyên, vật liệu",4.469.954,3.665.535,4469954.0,3665535.0
"Chi phí công cụ, dụng cụ","06. 1. Chi phí bán hàng > Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",709.541.964,941.211.338,709541964.0,941211338.0
Chi phí nhân viên,06. 1. Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,13.161.380.439,24.752.333.212,13161380439.0,24752333212.0
Chi phí khấu hao,06. 1. Chi phí bán hàng > Chi phí khấu hao,Chi phí khấu hao,668.938.098,2.737.499.689,668938098.0,2737499689.0
Chi phí dịch vụ mua ngoài,06. 1. Chi phí bán hàng > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,44.467.009.352,45.984.965.985,44467009352.0,45984965985.0
Chi phí vận chuyển hàng hoá,06. 1. Chi phí bán hàng > Chi phí vận chuyển hàng hoá,Chi phí vận chuyển hàng hoá,65.934.304.264,236.285.118.466,65934304264.0,236285118466.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",,,,
Các khoản chi phí bán hàng khác,"Thuế, phí, lệ phí > Các khoản chi phí bán hàng khác",Các khoản chi phí bán hàng khác,39.725.917.094,60.233.816.879,39725917094.0,60233816879.0
Cộng,"Thuế, phí, lệ phí > Cộng",Cộng,164.671.561.165,370.938.611.104,164671561165.0,370938611104.0
06. 2. Chi phí quản lý doanh nghiệp,06. 2. Chi phí quản lý doanh nghiệp,06. 2. Chi phí quản lý doanh nghiệp,06. 2. Chi phí quản lý doanh nghiệp,06. 2. Chi phí quản lý doanh nghiệp,,
,,,Năm nay,Năm trước,,
Chi phí nhân viên,06. 2. Chi phí quản lý doanh nghiệp > Chi phí nhân viên,Chi phí nhân viên,91.976.632.246,83.132.499.835,91976632246.0,83132499835.0
"Chi phí công cụ, dụng cụ","06. 2. Chi phí quản lý doanh nghiệp > Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",5.921.127.286,4.472.963.644,5921127286.0,4472963644.0
Chi phí khấu hao,06. 2. Chi phí quản lý doanh nghiệp > Chi phí khấu hao,Chi phí khấu hao,13.488.444.477,10.992.340.760,13488444477.0,10992340760.0
Dự phòng nợ phải thu khó đòi,06. 2. Chi phí quản lý doanh nghiệp > Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,1.594.024.250,,1594024250.0,
Hoàn nhập dự phòng nợ phải thu khó đòi,06. 2. Chi phí quản lý doanh nghiệp > Hoàn nhập dự phòng nợ phải thu khó đòi,Hoàn nhập dự phòng nợ phải thu khó đòi,(72.521.600),(83.409.400),-72521600.0,-83409400.0
"Thuế, phí, lệ phí","06. 2. Chi phí quản lý doanh nghiệp > Thuế, phí, lệ phí","Thuế, phí, lệ phí",8.975.741.823,8.885.101.225,8975741823.0,8885101225.0
Chi phí dịch vụ mua ngoài,06. 2. Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,52.219.541.915,29.847.854.829,52219541915.0,29847854829.0
Các khoản chi phí QLDN khác,06. 2. Chi phí quản lý doanh nghiệp > Các khoản chi phí QLDN khác,Các khoản chi phí QLDN khác,92.176.230.631,92.456.821.712,92176230631.0,92456821712.0
Lợi thế thương mại,06. 2. Chi phí quản lý doanh nghiệp > Lợi thế thương mại,Lợi thế thương mại,33.360.489.628,16.680.244.814,33360489628.0,16680244814.0
Cộng,06. 2. Chi phí quản lý doanh nghiệp > Cộng,Cộng,299.639.710.656,246.384.417.419,299639710656.0,246384417419.0
07. THU NHẬP KHÁC,07. THU NHẬP KHÁC,07. THU NHẬP KHÁC,07. THU NHẬP KHÁC,07. THU NHẬP KHÁC,,
,,,Năm nay,Năm trước,,
"Thanh lý, nhượng bán TSCĐ","07. THU NHẬP KHÁC > Thanh lý, nhượng bán TSCĐ","Thanh lý, nhượng bán TSCĐ",1.890.635.520,15.825.000,1890635520.0,15825000.0
Thu nhập từ cho thuê tài sản,07. THU NHẬP KHÁC > Thu nhập từ cho thuê tài sản,Thu nhập từ cho thuê tài sản,6.182.082.905,15.128.726.532,6182082905.0,15128726532.0
Tiền phạt thu được,07. THU NHẬP KHÁC > Tiền phạt thu được,Tiền phạt thu được,2.077.484.000,2.002.166.459,2077484000.0,2002166459.0
Các khoản khác,07. THU NHẬP KHÁC > Các khoản khác,Các khoản khác,7.943.734.780,12.951.127.906,7943734780.0,12951127906.0
Cộng,07. THU NHẬP KHÁC > Cộng,Cộng,18.093.937.205,30.097.845.897,18093937205.0,30097845897.0
