row_label_raw,row_label_full,Chỉ tiêu,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,1.951.163,3.508.216,1951163.0,3508216.0
Phải thu khách hàng và các khoản phải thu khác,Phải thu khách hàng và các khoản phải thu khác,Phải thu khách hàng và các khoản phải thu khác,7.705.519,10.676.530,7705519.0,10676530.0
Phải trả cho người bán và các khoản phải trả khác,Phải trả cho người bán và các khoản phải trả khác,Phải trả cho người bán và các khoản phải trả khác,(275.604),(271.844),-275604.0,-271844.0
Vay và nợ thuê tài chính,Vay và nợ thuê tài chính,Vay và nợ thuê tài chính,(45.041.462),(55.512.406),-45041462.0,-55512406.0
Tài sản/(Nợ phải trả) thuần có gốc ngoại tệ,Tài sản/(Nợ phải trả) thuần có gốc ngoại tệ,Tài sản/(Nợ phải trả) thuần có gốc ngoại tệ,(35.660.384),(41.599.505),-35660384.0,-41599505.0
