row_label_raw,row_label_full,Tài sản,Tài sản_1,numeric__Tài sản_1
Tiền và tương đương tiền,Tiền và tương đương tiền,Tiền và tương đương tiền,4.401.986.630,4401986630.0
Phải thu khách hàng,Phải thu khách hàng,Phải thu khách hàng,17.705.728.189,17705728189.0
Trả trước cho người bán,Trả trước cho người bán,Trả trước cho người bán,16.476.158.654,16476158654.0
Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,23.824.068.491,23824068491.0
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,850.458.699.552,850458699552.0
Lợi thế thương mại (Thuyết minh số 18),Lợi thế thương mại (Thuyết minh số 18),Lợi thế thương mại (Thuyết minh số 18),210.288.409.384,210288409384.0
