row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,605.146.727.865,316.790.915.150,605146727865.0,316790915150.0
Chi phí xây dựng trích trước,Chi phí xây dựng trích trước,Chi phí xây dựng trích trước,384.619.071.128,37.820.271.896,384619071128.0,37820271896.0
Giá vốn trích trước cho bất động sản đã chuyển nhượng,Giá vốn trích trước cho bất động sản đã chuyển nhượng,Giá vốn trích trước cho bất động sản đã chuyển nhượng,84.577.938.787,6.615.000.000,84577938787.0,6615000000.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,130.836.851.548,24.010.659.415,130836851548.0,24010659415.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.205.180.589.328,385.236.846.461,1205180589328.0,385236846461.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi phí phải trả cho các bên liên quan(Thuyết minh số 35),Trong đó: > Chi phí phải trả cho các bên liên quan(Thuyết minh số 35),Chi phí phải trả cho các bên liên quan(Thuyết minh số 35),771.892.964.669,164.532.770.943,771892964669.0,164532770943.0
Chi phí phải trả cho các bên khác,Trong đó: > Chi phí phải trả cho các bên khác,Chi phí phải trả cho các bên khác,433.287.624.659,220.704.075.518,433287624659.0,220704075518.0
