row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,28.1,5.958.136.734.179,1.927.488.384.241,,281.0,5958136734179.0,1927488384241.0
02,02,02,2. Các khoản giảm trừ doanh thu,28.1,-,-,,281.0,,
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,28.1,5.958.136.734.179,1.927.488.384.241,,281.0,5958136734179.0,1927488384241.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,29,(3.951.189.054.513),(701.956.812.837),,29.0,-3951189054513.0,-701956812837.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,2.006.947.679.666,1.225.531.571.404,,,2006947679666.0,1225531571404.0
21,21,21,6. Doanh thu hoạt động tài chính,28.2,739.985.514.485,597.044.363.579,,282.0,739985514485.0,597044363579.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,30,(1.272.806.139.843) (1.221.411.910.726),(1.392.113.786.537) (1.364.405.790.025),,30.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,30,(1.272.806.139.843) (1.221.411.910.726),(1.392.113.786.537) (1.364.405.790.025),,30.0,,
24,24,24,8. Phần lãi trong công ty liên kết,17.1,225.007.516.703,25.175.589.489,,171.0,225007516703.0,25175589489.0
25,25,25,9. Chi phí bán hàng,31,(176.174.313.027),(73.689.805.818),,31.0,-176174313027.0,-73689805818.0
26,26,26,10. Chi phí quản lý doanh nghiệp,31,(227.080.836.092),(100.746.687.945),,31.0,-227080836092.0,-100746687945.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,1.295.879.421.892,281.201.244.172,,,1295879421892.0,281201244172.0
31,31,31,12. Thu nhập khác,33,163.571.669.267,69.508.623.717,,33.0,163571669267.0,69508623717.0
32,32,32,13. Chi phí khác,33,(132.592.721.819),(44.775.184.289),,33.0,-132592721819.0,-44775184289.0
40,40,40,14. Lợi nhuận khác,33,30.978.947.448,24.733.439.428,,33.0,30978947448.0,24733439428.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,1.326.858.369.340,305.934.683.600,,,1326858369340.0,305934683600.0
51,51,51,16. Chi phí thuế TNDN hiện hành,34.2,(226.581.427.217),(201.984.541.349),,342.0,-226581427217.0,-201984541349.0
52,52,52,17. (Chi phí)/thu nhập thuế TNDN hoãn lại,34.3,(10.378.573.193),890.299.075,,343.0,-10378573193.0,890299075.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,1.089.898.368.930,104.840.441.326,,,1089898368930.0,104840441326.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,1.089.883.818.132,104.921.551.135,,,1089883818132.0,104921551135.0
62,62,62,20. Lãi/(lỗ) sau thuế thuộc về các cổ đông không kiểm soát,,14.550.798,(81.109.809),,,14550798.0,-81109809.0
