row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Đặt cọc và vay vốn đề đầu tư các dự án bất động sản (i),Đặt cọc và vay vốn đề đầu tư các dự án bất động sản (i),Đặt cọc và vay vốn đề đầu tư các dự án bất động sản (i),1.018.730.798.628,2.400.000.000.000,1018730798628.0,2400000000000.0
"Phải trả cho hoạt động đầu tư cổ phần, phần vốn góp","Phải trả cho hoạt động đầu tư cổ phần, phần vốn góp","Phải trả cho hoạt động đầu tư cổ phần, phần vốn góp",667.500.151.363,-,667500151363.0,
Đặt cọc thuê quầy hàng phải hoàn trả trong vòng 12 tháng tới (Thuyết minh số 25),Đặt cọc thuê quầy hàng phải hoàn trả trong vòng 12 tháng tới (Thuyết minh số 25),Đặt cọc thuê quầy hàng phải hoàn trả trong vòng 12 tháng tới (Thuyết minh số 25),195.606.168.581,97.044.555.602,195606168581.0,97044555602.0
Đặt cọc ngắn hạn từ khách thuê,Đặt cọc ngắn hạn từ khách thuê,Đặt cọc ngắn hạn từ khách thuê,15.421.667.450,-,15421667450.0,
Phải trả khác,Phải trả khác,Phải trả khác,75.063.461.108,26.720.221.114,75063461108.0,26720221114.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.972.322.247.130,2.523.764.776.716,1972322247130.0,2523764776716.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả cho các bên khác,Trong đó: > Phải trả cho các bên khác,Phải trả cho các bên khác,1.953.773.017.697,2.495.631.729.078,1953773017697.0,2495631729078.0
Phải trả khác cho các bên liên quan (Thuyết minh số 35),Trong đó: > Phải trả khác cho các bên liên quan (Thuyết minh số 35),Phải trả khác cho các bên liên quan (Thuyết minh số 35),18.549.229.433,28.133.047.638,18549229433.0,28133047638.0
