row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,382.428.492,89.089.327,382428492.0,89089327.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,386.357.460.460,87.618.597.242,386357460460.0,87618597242.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,9.725.000.000,991.711.460.205,9725000000.0,991711460205.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,396.464.888.952,1.079.419.146.774,396464888952.0,1079419146774.0
