row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước(Trình bày lại)
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,324.044.045.109,139.095.439.910,324044045109.0,139095439910.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,443.089.100.409,319.799.469.894,443089100409.0,319799469894.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,768.005.537.510,328.150.343.532,768005537510.0,328150343532.0
Chi phí hình thành bất động sản trong kỳ,Chi phí hình thành bất động sản trong kỳ,Chi phí hình thành bất động sản trong kỳ,2.100.535.431.625,460.631.249.957,2100535431625.0,460631249957.0
Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),Chi phí khác (không bao gồm chi phí tài chính),159.378.317.529,89.348.053.264,159378317529.0,89348053264.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.795.052.432.182,1.337.024.556.557,3795052432182.0,1337024556557.0
