row_label_raw,row_label_full,Mã số > 50 > 60,CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và các khoản tương đương tiền đầu năm,Thuyết minh,Năm nay > (682.954.257.822) > 1.079.419.146.774,Năm trước (Trình bày lại) > (3.427.233.251.674) > 4.506.649.644.441,numeric__CHỈ TIÊU > Lưu chuyển tiền thuần trong năm > Tiền và các khoản tương đương tiền đầu năm,numeric__Thuyết minh,numeric__Năm nay > (682.954.257.822) > 1.079.419.146.774,numeric__Năm trước (Trình bày lại) > (3.427.233.251.674) > 4.506.649.644.441
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,-,2.754.007,,,,2754007.0
70,70,70,Tiền và các khoản tương đương tiền cuối năm,5,396.464.888.952,1.079.419.146.774,,5.0,396464888952.0,1079419146774.0
