row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,Lãi tiền gửi và cho vay,739.879.089.732,584.237.086.883,739879089732.0,584237086883.0
Lãi từ hoạt động đầu tư vốn cổ phần,Lãi từ hoạt động đầu tư vốn cổ phần,Lãi từ hoạt động đầu tư vốn cổ phần,-,12.773.122.503,,12773122503.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,106.424.753,34.154.193,106424753.0,34154193.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,739.985.514.485,597.044.363.579,739985514485.0,597044363579.0
