row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,8.565,9.052,8565.0,9052.0
Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,74.523.122,41.764.910,74523122.0,41764910.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,4.414.221,3.880.370,4414221.0,3880370.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,3.471.919,3.166.761,3471919.0,3166761.0
- Cam kết giao dịch hoán đối,- Cam kết giao dịch hoán đối,- Cam kết giao dịch hoán đối,66.636.982,34.717.779,66636982.0,34717779.0
Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,5.025.160,1.127.402,5025160.0,1127402.0
- Thư tín dụng trả ngay,- Thư tín dụng trả ngay,- Thư tín dụng trả ngay,1.528.934,472.710,1528934.0,472710.0
- Thư tín dụng trả chậm,- Thư tín dụng trả chậm,- Thư tín dụng trả chậm,3.496.226,654.692,3496226.0,654692.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,3.617.557,3.569.437,3617557.0,3569437.0
- Cam kết bảo lãnh thanh toán,- Cam kết bảo lãnh thanh toán,- Cam kết bảo lãnh thanh toán,1.446.789,1.109.368,1446789.0,1109368.0
- Cam kết bảo lãnh thực hiện hợp đồng,- Cam kết bảo lãnh thực hiện hợp đồng,- Cam kết bảo lãnh thực hiện hợp đồng,668.807,759.239,668807.0,759239.0
- Cam kết bảo lãnh dự thầu,- Cam kết bảo lãnh dự thầu,- Cam kết bảo lãnh dự thầu,35.161,41.994,35161.0,41994.0
- Cam kết bảo lãnh khác,- Cam kết bảo lãnh khác,- Cam kết bảo lãnh khác,1.466.800,1.658.836,1466800.0,1658836.0
Cam kết khác,Cam kết khác,Cam kết khác,2.698.939,683.758,2698939.0,683758.0
,,,85.873.343,47.154.559,85873343.0,47154559.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(413.704),(231.568),-413704.0,-231568.0
Nghĩa vụ nợ tiềm Ản và các cam kết đưa ra,Nghĩa vụ nợ tiềm Ản và các cam kết đưa ra,Nghĩa vụ nợ tiềm Ản và các cam kết đưa ra,85.459.639,46.922.991,85459639.0,46922991.0
