row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2018%/năm,Ngày 31 tháng 12năm 2017%/năm,numeric__Ngày 31 tháng 12năm 2018%/năm,numeric__Ngày 31 tháng 12năm 2017%/năm
Bằng VND,Bằng VND,Bằng VND,"4,50 - 5,60","1,30 - 5,00",,
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,"0,00 - 3,00","1,50 - 1,60",,
