row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,24.741.023,36.285.513,24741023.0,36285513.0
Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),15.074.784,30.323.311,15074784.0,30323311.0
Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTD khác trong nước phát hành (b),6.332.229,800.000,6332229.0,800000.0
Trái phiếu do các tổ chức kinh tế trong nước phát hành (c),Trái phiếu do các tổ chức kinh tế trong nước phát hành (c),Trái phiếu do các tổ chức kinh tế trong nước phát hành (c),3.334.010,5.162.202,3334010.0,5162202.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,1.013.973,1.132.219,1013973.0,1132219.0
Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,1.013.973,1.132.219,1013973.0,1132219.0
,,,25.754.996,37.417.732,25754996.0,37417732.0
Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,(32.814),(354.161),-32814.0,-354161.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,-,(76.093),,-76093.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(32.814),(40.327),-32814.0,-40327.0
Dự phòng cụ thể,Dự phòng cụ thể,Dự phòng cụ thể,-,(237.741),,-237741.0
,,,25.722.182,37.063.571,25722182.0,37063571.0
