row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2018%/năm,Ngày 31 tháng 12năm 2017%/năm,numeric__Ngày 31 tháng 12năm 2018%/năm,numeric__Ngày 31 tháng 12năm 2017%/năm
Tiền gửi KKH bằng VND,Tiền gửi KKH bằng VND,Tiền gửi KKH bằng VND,"0,00 - 1,00","0,00 - 1,00",,
Tiền gửi tiết kiệm KKH bằng VND,Tiền gửi KKH bằng VND > Tiền gửi tiết kiệm KKH bằng VND,Tiền gửi tiết kiệm KKH bằng VND,"0,70","0,70",0.7,0.7
Tiền gửi KKH bằng ngoại tệ,Tiền gửi KKH bằng ngoại tệ,Tiền gửi KKH bằng ngoại tệ,"0,00 - 0,20","0,00 - 0,20",,
Tiền gửi tiết kiệm KKH bằng ngoại tệ,Tiền gửi KKH bằng ngoại tệ > Tiền gửi tiết kiệm KKH bằng ngoại tệ,Tiền gửi tiết kiệm KKH bằng ngoại tệ,"0,00","0,00",0.0,0.0
Tiền gửi CKH bằng VND,Tiền gửi CKH bằng VND,Tiền gửi CKH bằng VND,"0,80 - 7,80","0,80 - 7,80",,
Tiền gửi tiết kiệm CKH bằng VND,Tiền gửi tiết kiệm CKH bằng VND,Tiền gửi tiết kiệm CKH bằng VND,"0,00 - 9,50","0,00 - 9,50",,
Tiền gửi CKH bằng ngoại tệ,Tiền gửi tiết kiệm CKH bằng VND > Tiền gửi CKH bằng ngoại tệ,Tiền gửi CKH bằng ngoại tệ,"0,00","0,00",0.0,0.0
Tiền gửi tiết kiệm CKH bằng ngoại tệ,Tiền gửi tiết kiệm CKH bằng ngoại tệ,Tiền gửi tiết kiệm CKH bằng ngoại tệ,"0,00 - 1,60","0,00 - 1,60",,
