row_label_raw,row_label_full,col_0,Bảng cán đối kế toán hợp nhất,Bảng cán đối kế toán hợp nhất_1,Ảnh hưởng đến báo cáo kết quả hoạt động kinh doanh hợp nhất,Ảnh hưởng đến báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cán đối kế toán hợp nhất,numeric__Bảng cán đối kế toán hợp nhất_1,numeric__Ảnh hưởng đến báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Ảnh hưởng đến báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,Năm nayTriệu đồng,Năm trướcTriệu đồng,,,,
Tài sản thuếTNDN hoãn lạiLỗ chênh lệch tỷgiá chưa thực hiệnDự phòng chứngkhoản đầu tư,Tài sản thuếTNDN hoãn lạiLỗ chênh lệch tỷgiá chưa thực hiệnDự phòng chứngkhoản đầu tư,Tài sản thuếTNDN hoãn lạiLỗ chênh lệch tỷgiá chưa thực hiệnDự phòng chứngkhoản đầu tư,-,1.438,(1.438),3.927,,1438.0,-1438.0,3927.0
Tài sản thuếTNDN hoãn lạiLỗ chênh lệch tỷgiá chưa thực hiệnDự phòng chứngkhoản đầu tư,Tài sản thuếTNDN hoãn lạiLỗ chênh lệch tỷgiá chưa thực hiệnDự phòng chứngkhoản đầu tư,Tài sản thuếTNDN hoãn lạiLỗ chênh lệch tỷgiá chưa thực hiệnDự phòng chứngkhoản đầu tư,-,19.800,(19.800),-,,19800.0,-19800.0,
Tài sản thuếTNDN hoãn lạiLỗ chênh lệch tỷgiá chưa thực hiệnDự phòng chứngkhoản đầu tư,Tài sản thuếTNDN hoãn lạiLỗ chênh lệch tỷgiá chưa thực hiệnDự phòng chứngkhoản đầu tư,Tài sản thuếTNDN hoãn lạiLỗ chênh lệch tỷgiá chưa thực hiệnDự phòng chứngkhoản đầu tư,-,21.238,(21.238),3.927,,21238.0,-21238.0,3927.0
Thuế TNDN hoãnlại phải trảLãi chênh lệch tỷgiá chưa thực hiện(Chi phí)/thu nhậpthuế TNDN hoãn lại thuần,Thuế TNDN hoãnlại phải trảLãi chênh lệch tỷgiá chưa thực hiện(Chi phí)/thu nhậpthuế TNDN hoãn lại thuần,Thuế TNDN hoãnlại phải trảLãi chênh lệch tỷgiá chưa thực hiện(Chi phí)/thu nhậpthuế TNDN hoãn lại thuần,(1.585),-,(1.585),-,-1585.0,,-1585.0,
Thuế TNDN hoãnlại phải trảLãi chênh lệch tỷgiá chưa thực hiện(Chi phí)/thu nhậpthuế TNDN hoãn lại thuần,Thuế TNDN hoãnlại phải trảLãi chênh lệch tỷgiá chưa thực hiện(Chi phí)/thu nhậpthuế TNDN hoãn lại thuần,Thuế TNDN hoãnlại phải trảLãi chênh lệch tỷgiá chưa thực hiện(Chi phí)/thu nhậpthuế TNDN hoãn lại thuần,,,(22.823),3.927,,,-22823.0,3927.0
