row_label_raw,row_label_full,Số đầu năm > Số (hoàn nhập)/trích lập trong năm(Thuyết minh 36),Năm nayTriệu đồng > 60.881 > (10.104),Năm trướcTriệu đồng > 35.458 > 36.878,numeric__Năm nayTriệu đồng > 60.881 > (10.104),numeric__Năm trướcTriệu đồng > 35.458 > 36.878
Số dự phòng đã sử dụng để xử lý rủi ro,Số dự phòng đã sử dụng để xử lý rủi ro,Số dự phòng đã sử dụng để xử lý rủi ro,(11.456),(11.455),-11456.0,-11455.0
Số cuối năm,Số cuối năm,Số cuối năm,39.321,60.881,39321.0,60881.0
