row_label_raw,row_label_full,col_0,Thay đổi tỷ giá,Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế Triệu đồng,numeric__Thay đổi tỷ giá,numeric__Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế Triệu đồng
Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,,
EUR,Tại ngày 31 tháng 12 năm 2018 > EUR,EUR,"+5,00%",294,0.05,294.0
EUR,Tại ngày 31 tháng 12 năm 2018 > EUR,EUR,"-5,00%",(294),-0.05,-294.0
USD,Tại ngày 31 tháng 12 năm 2018 > USD,USD,"+2,00%",11.657,0.02,11657.0
USD,Tại ngày 31 tháng 12 năm 2018 > USD,USD,"-2,00%",(11.657),-0.02,-11657.0
SJC,Tại ngày 31 tháng 12 năm 2018 > SJC,SJC,"+5,00%",641,0.05,641.0
SJC,Tại ngày 31 tháng 12 năm 2018 > SJC,SJC,"-5,00%",(641),-0.05,-641.0
