row_label_raw,row_label_full,col_0,31/12/2023,01/01/2023,numeric__31/12/2023,numeric__01/01/2023
,,,VND,VND,,
a) Chi phí trả trước ngắn hạn,a) Chi phí trả trước ngắn hạn,a) Chi phí trả trước ngắn hạn,a) Chi phí trả trước ngắn hạn,a) Chi phí trả trước ngắn hạn,,
- Công cụ dụng cụ xuất dùng,a) Chi phí trả trước ngắn hạn > - Công cụ dụng cụ xuất dùng,- Công cụ dụng cụ xuất dùng,120.542.398,497.107.899,120542398.0,497107899.0
- Chi phí sửa chữa,a) Chi phí trả trước ngắn hạn > - Chi phí sửa chữa,- Chi phí sửa chữa,47.897.259,72.538.158,47897259.0,72538158.0
- Chi phí thuê văn phòng,a) Chi phí trả trước ngắn hạn > - Chi phí thuê văn phòng,- Chi phí thuê văn phòng,914.532.418,2.015.700.930,914532418.0,2015700930.0
- Chi phí trả trước tiền quản lý vận hành,a) Chi phí trả trước ngắn hạn > - Chi phí trả trước tiền quản lý vận hành,- Chi phí trả trước tiền quản lý vận hành,218.650.077,215.576.863,218650077.0,215576863.0
- Chi phí môi giới trả trước,a) Chi phí trả trước ngắn hạn > - Chi phí môi giới trả trước,- Chi phí môi giới trả trước,3.965.428.921,6.972.551.671,3965428921.0,6972551671.0
- Chi phí trả trước ngắn hạn khác,a) Chi phí trả trước ngắn hạn > - Chi phí trả trước ngắn hạn khác,- Chi phí trả trước ngắn hạn khác,361.435.207,370.962.610,361435207.0,370962610.0
,,,5.628.486.280,10.144.438.131,5628486280.0,10144438131.0
b) Chi phí trả trước dài hạn,b) Chi phí trả trước dài hạn,b) Chi phí trả trước dài hạn,b) Chi phí trả trước dài hạn,b) Chi phí trả trước dài hạn,,
- Công cụ dụng cụ xuất dùng,b) Chi phí trả trước dài hạn > - Công cụ dụng cụ xuất dùng,- Công cụ dụng cụ xuất dùng,1.690.524.941,1.641.567.298,1690524941.0,1641567298.0
- Chi phí sửa chữa lớn,b) Chi phí trả trước dài hạn > - Chi phí sửa chữa lớn,- Chi phí sửa chữa lớn,14.626.077.047,20.628.488.179,14626077047.0,20628488179.0
- Chi phí trả trước dài hạn khác,b) Chi phí trả trước dài hạn > - Chi phí trả trước dài hạn khác,- Chi phí trả trước dài hạn khác,2.694.231.835,3.132.948.429,2694231835.0,3132948429.0
,,,19.010.833.823,25.403.003.906,19010833823.0,25403003906.0
