row_label_raw,row_label_full,col_0,31/12/2023,31/12/2023_1,01/01/2023,01/01/2023_1,numeric__31/12/2023,numeric__31/12/2023_1,numeric__01/01/2023,numeric__01/01/2023_1
,,,Mã chứng khoán,Giá gốc,Dự phòng,Giá gốc,,,,
,,,,VND,VND,VND,,,,
Đầu tư vào Công ty con,Đầu tư vào Công ty con,Đầu tư vào Công ty con,Đầu tư vào Công ty con,Đầu tư vào Công ty con,Đầu tư vào Công ty con,Đầu tư vào Công ty con,,,,
- Công ty TNHH TMĐT Ngôi nhà Thế Ký,Đầu tư vào Công ty con > - Công ty TNHH TMĐT Ngôi nhà Thế Ký,- Công ty TNHH TMĐT Ngôi nhà Thế Ký,74.500.000.000,-,74.500.000.000,-,74500000000.0,,74500000000.0,
- Công ty Cổ phần Truyền thông và Giải trí NgôiSao mới,Đầu tư vào Công ty con > - Công ty Cổ phần Truyền thông và Giải trí NgôiSao mới,- Công ty Cổ phần Truyền thông và Giải trí NgôiSao mới,8.000.000.000,-,8.000.000.000,-,8000000000.0,,8000000000.0,
- Công ty Cổ phần Bất động sản Cen Sài Gòn,Đầu tư vào Công ty con > - Công ty Cổ phần Bất động sản Cen Sài Gòn,- Công ty Cổ phần Bất động sản Cen Sài Gòn,16.000.000.000,-,16.000.000.000,-,16000000000.0,,16000000000.0,
- Công ty TNHH Cen Prime,Đầu tư vào Công ty con > - Công ty TNHH Cen Prime,- Công ty TNHH Cen Prime,2.000.000.000,-,2.000.000.000,-,2000000000.0,,2000000000.0,
- Công ty TNHH Quản lý Đối tác Liên kết Cen,Đầu tư vào Công ty con > - Công ty TNHH Quản lý Đối tác Liên kết Cen,- Công ty TNHH Quản lý Đối tác Liên kết Cen,20.000.000.000,-,20.000.000.000,-,20000000000.0,,20000000000.0,
- Công ty Cổ phần Cen Cuckoo,Đầu tư vào Công ty con > - Công ty Cổ phần Cen Cuckoo,- Công ty Cổ phần Cen Cuckoo,20.000.000.000,-,20.000.000.000,-,20000000000.0,,20000000000.0,
- Công ty Cổ phần Cen Academy (*),Đầu tư vào Công ty con > - Công ty Cổ phần Cen Academy (*),- Công ty Cổ phần Cen Academy (*),12.880.000.000,-,1.680.000.000,-,12880000000.0,,1680000000.0,
- Công ty Cổ phần Cen HCM (**),Đầu tư vào Công ty con > - Công ty Cổ phần Cen HCM (**),- Công ty Cổ phần Cen HCM (**),5.000.000.000,-,3.000.000.000,-,5000000000.0,,3000000000.0,
- Công ty Cổ phần Dịch vụ và Đầu tư Bất động sảnPhố Xanh Group (***),Đầu tư vào Công ty con > - Công ty Cổ phần Dịch vụ và Đầu tư Bất động sảnPhố Xanh Group (***),- Công ty Cổ phần Dịch vụ và Đầu tư Bất động sảnPhố Xanh Group (***),2.550.000.000,-,-,-,2550000000.0,,,
,,,160.930.000.000,-,145.180.000.000,-,160930000000.0,,145180000000.0,
