row_label_raw,row_label_full,Công ty Cổ phần Tư vấn Thiết kế và Đầu tư Xây dựng Đại Nam Sơn > Công ty Cổ phần Dịch vụ và Đầu tư Trustlink > Công ty Cổ phần CONSGROUP,Hợp đồng cho vay > HĐ số 1012/2020/HĐV/CEN-DAINAMSON > Hợp đồng số 2312/2022/HĐVTS/TL-CRE > Hợp đồng số 001/2022/HĐVV/CRE-COG và PL ngày 10/10/2023,Loại tiền > VND,"Mục đích vay > Thanh toán các chi phí đầu tư của dự án ""Xây dựng khu nhà ở thương mại An Bình Cần Thơ"" > Sử dụng vào mục đích đầu tư, kinh doanh > Vay vốn nhằm ký quỹ để đảm bảo độc quyền phân phối bảng hàng tại dự án khu căn hộ FPT Plaza 2",Lãi suất năm > 20%/năm > 11%/năm > 11% (từ 1/3/2024 là 7%/năm.),Thời hạn vay > 20 tháng > 12 tháng > 24 tháng kể từ 10/10/2023,Hình thức đảm bảo > Tín chấp,31/12/2023 > 3.760.700.000 > 351.943.000.000 > 39.000.000.000,01/01/2023 > 3.760.700.000 > 351.943.000.000 > 39.000.000.000,numeric__Hợp đồng cho vay > HĐ số 1012/2020/HĐV/CEN-DAINAMSON > Hợp đồng số 2312/2022/HĐVTS/TL-CRE > Hợp đồng số 001/2022/HĐVV/CRE-COG và PL ngày 10/10/2023,numeric__Loại tiền > VND,"numeric__Mục đích vay > Thanh toán các chi phí đầu tư của dự án ""Xây dựng khu nhà ở thương mại An Bình Cần Thơ"" > Sử dụng vào mục đích đầu tư, kinh doanh > Vay vốn nhằm ký quỹ để đảm bảo độc quyền phân phối bảng hàng tại dự án khu căn hộ FPT Plaza 2",numeric__Lãi suất năm > 20%/năm > 11%/năm > 11% (từ 1/3/2024 là 7%/năm.),numeric__Thời hạn vay > 20 tháng > 12 tháng > 24 tháng kể từ 10/10/2023,numeric__Hình thức đảm bảo > Tín chấp,numeric__31/12/2023 > 3.760.700.000 > 351.943.000.000 > 39.000.000.000,numeric__01/01/2023 > 3.760.700.000 > 351.943.000.000 > 39.000.000.000
Công ty Cổ phần Tổng Công ty Hợp tác Kinh tế Việt Lào,Công ty Cổ phần Tổng Công ty Hợp tác Kinh tế Việt Lào,Công ty Cổ phần Tổng Công ty Hợp tác Kinh tế Việt Lào,Thỏa thuận bù trừ,VND,Chuyển nhượng dự án Ecopark Vinh (Eco central Park),0%,Cho đến khi Cen Land bán hết dự án,Tín chấp,11.399.372.948,-,,,,0.0,,,11399372948.0,
,,,,,,,,,406.103.072.948,544.703.700.000,,,,,,,406103072948.0,544703700000.0
