row_label_raw,row_label_full,Vị trí thuê,Diện tích thuê\( \text{(m}^{2}\text{)} \),Tiền thuê/tháng (VND),numeric__Diện tích thuê\( \text{(m}^{2}\text{)} \),numeric__Tiền thuê/tháng (VND)
"Tầng 4, tháp A Sky City số 88 Láng Hạ, phường Láng Hạ, quận Đống Đa, Hà Nội","Tầng 4, tháp A Sky City số 88 Láng Hạ, phường Láng Hạ, quận Đống Đa, Hà Nội","Tầng 4, tháp A Sky City số 88 Láng Hạ, phường Láng Hạ, quận Đống Đa, Hà Nội",437,244.877.358,437.0,244877358.0
"Tầng 2,3 - Tòa nhà Golden Place, Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội","Tầng 2,3 - Tòa nhà Golden Place, Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội","Tầng 2,3 - Tòa nhà Golden Place, Lê Văn Lương, Nhân Chính, Thanh Xuân, Hà Nội",1.384,466.135.798,1384.0,466135798.0
"Tầng 1 - tầng 2 tòa K1, K2, K3 - Công trình chung cư kết hợp dịch vụ trên ô đất ký hiệu H-CT2 thuộc Dự án Đầu tư xây dựng khu nhà ở Hi Brand tại khu đô thị mới Văn Phú, phường Phú La, quận Hà Đông, có tên thương mại là ""The K-park""","Tầng 1 - tầng 2 tòa K1, K2, K3 - Công trình chung cư kết hợp dịch vụ trên ô đất ký hiệu H-CT2 thuộc Dự án Đầu tư xây dựng khu nhà ở Hi Brand tại khu đô thị mới Văn Phú, phường Phú La, quận Hà Đông, có tên thương mại là ""The K-park""","Tầng 1 - tầng 2 tòa K1, K2, K3 - Công trình chung cư kết hợp dịch vụ trên ô đất ký hiệu H-CT2 thuộc Dự án Đầu tư xây dựng khu nhà ở Hi Brand tại khu đô thị mới Văn Phú, phường Phú La, quận Hà Đông, có tên thương mại là ""The K-park""",1.244,338.836.527,1244.0,338836527.0
"Tầng 1,2 tòa nhà 137 Nguyễn Ngọc Vũ, Trung Hoà, Cầu Giấy, Hà Nội","Tầng 1,2 tòa nhà 137 Nguyễn Ngọc Vũ, Trung Hoà, Cầu Giấy, Hà Nội","Tầng 1,2 tòa nhà 137 Nguyễn Ngọc Vũ, Trung Hoà, Cầu Giấy, Hà Nội",1.268,427.167.000,1268.0,427167000.0
