row_label_raw,row_label_full,col_0,Số phải thu đầu năm,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số phải thu cuối năm,Số phải nộp cuối năm,numeric__Số phải thu đầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số phải thu cuối năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,11.754.074.432,846.906.586,10.105.035.767,505.773.725,3.001.718.976,,11754074432.0,846906586.0,10105035767.0,505773725.0,3001718976.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,49.152.947.727,2.730.445.509,51.040.936.228,-,842.457.008,,49152947727.0,2730445509.0,51040936228.0,,842457008.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,51.766.840.412,7.024.395.702,405.056.641,-,58.386.179.473,,51766840412.0,7024395702.0,405056641.0,,58386179473.0
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",241.679.849,-,9.500.000,11.089.153,243.269.002,-,241679849.0,,9500000.0,11089153.0,243269002.0,
,,,241.679.849,112.673.862.571,10.611.247.797,61.562.117.789,749.042.727,62.230.355.457,241679849.0,112673862571.0,10611247797.0,61562117789.0,749042727.0,62230355457.0
