row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty TNHH Văn Phú Resort – Lộc Bình,Công ty TNHH Văn Phú Resort – Lộc Bình,Công ty TNHH Văn Phú Resort – Lộc Bình,Công ty con,Trả nợ gốc đi vayCho vayThu hồi gốc cho vayLợi nhuận được chiaChuyển nhượng phần vốn góp trong công ty liên kếtTrả tiền lãi đi vay,-2.190.000.0002.190.000.000-3.970.000.000,76.000.000.000--6.000.000.000367.500.000.000535.849.316,,,,
Công ty Cổ phần Đầu tư Hà Phú Riverland,Công ty TNHH Văn Phú Resort – Lộc Bình > Công ty Cổ phần Đầu tư Hà Phú Riverland,Công ty Cổ phần Đầu tư Hà Phú Riverland,Công ty liên kết,Góp vốn,-,15.000.000.000,,,,15000000000.0
Công ty cổ phần Văn Phú - B&C,Công ty TNHH Văn Phú Resort – Lộc Bình > Công ty cổ phần Văn Phú - B&C,Công ty cổ phần Văn Phú - B&C,Công ty con,Mua dịch vụ,3.048.521.096,1.711.988.210,,,3048521096.0,1711988210.0
Công ty Cổ phần Đầu tư và Quản lý khách sạn Văn Phú,Công ty TNHH Văn Phú Resort – Lộc Bình > Công ty Cổ phần Đầu tư và Quản lý khách sạn Văn Phú,Công ty Cổ phần Đầu tư và Quản lý khách sạn Văn Phú,Công ty con,Góp vốnMua dịch vụ,9.000.000.0002.557.728.258,1.300.000.0001.727.330.000,,,9.000000000255772e+19,1.300000000172733e+19
Công ty TNHH MTV Đầu tư Hùng Sơn,Công ty TNHH Văn Phú Resort – Lộc Bình > Công ty TNHH MTV Đầu tư Hùng Sơn,Công ty TNHH MTV Đầu tư Hùng Sơn,"Công ty con đến ngày 3 tháng 1 năm 2024, công ty cùng lãnh đạo chủ chất đến ngày 1 tháng 2 năm 2024",Lợi nhuận được chiaDoanh thu cung cấp dịch vụNhận chuyển nhượng cổ phần một công ty Chuyển nhượng phần vốn góp của một công ty liên kếtMua hàng hóa,--,712.500.000.00094.196.890.527244.800.000.00041.300.000.000144.012.077.276,,,,7.12500000000942e+57
Đỗ Thị Thanh Phương,Công ty TNHH Văn Phú Resort – Lộc Bình > Đỗ Thị Thanh Phương,Đỗ Thị Thanh Phương,Thành viên HĐQT kiểm Phó Chủ tịch UBKT,Đi vay,7.040.000.000,-,,,7040000000.0,
Công ty Cổ phần Abey Holdings,Công ty TNHH Văn Phú Resort – Lộc Bình > Công ty Cổ phần Abey Holdings,Công ty Cổ phần Abey Holdings,Bên liên quan khác,Thu hồi gốc cho vay,-,10.000.000.000,,,,10000000000.0
