row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Công ty TNHH MTV Đầu tư Văn Phú - Giảng Võ,Công ty TNHH MTV Đầu tư Văn Phú - Giảng Võ,Công ty TNHH MTV Đầu tư Văn Phú - Giảng Võ,Công ty con,
Công ty Cổ phần Đầu tư Grand Home,Công ty Cổ phần Đầu tư Grand Home,Công ty Cổ phần Đầu tư Grand Home,Công ty con,
Công ty Cổ phần Đầu tư Bắt động sản Tân Trí,Công ty Cổ phần Đầu tư Bắt động sản Tân Trí,Công ty Cổ phần Đầu tư Bắt động sản Tân Trí,Công ty con,
Công ty Cổ phần Văn Phú - Bắc Ai,Công ty Cổ phần Văn Phú - Bắc Ai,Công ty Cổ phần Văn Phú - Bắc Ai,Công ty con,
Công ty Cổ phần Văn Phú B&C,Công ty Cổ phần Văn Phú B&C,Công ty Cổ phần Văn Phú B&C,Công ty con,
Công ty TNHH Văn Phú Resort – Lộc Bình,Công ty TNHH Văn Phú Resort – Lộc Bình,Công ty TNHH Văn Phú Resort – Lộc Bình,Công ty con,
Công ty Cổ phần Union Success Việt Nam,Công ty Cổ phần Union Success Việt Nam,Công ty Cổ phần Union Success Việt Nam,Công ty con,
Công ty Cổ phần Đầu tư và quản lý khách sạn Văn Phú,Công ty Cổ phần Đầu tư và quản lý khách sạn Văn Phú,Công ty Cổ phần Đầu tư và quản lý khách sạn Văn Phú,Công ty con,
Công ty TNHH Thương mại và dịch vụ Sơn Thắng,Công ty TNHH Thương mại và dịch vụ Sơn Thắng,Công ty TNHH Thương mại và dịch vụ Sơn Thắng,Công ty con từ ngày 12 tháng 9 năm 2024,
Công ty TNHH MTV Đầu tư Hùng Sơn,Công ty TNHH MTV Đầu tư Hùng Sơn,Công ty TNHH MTV Đầu tư Hùng Sơn,"Công ty con đến ngày 3 tháng 1 năm 2024, công ty cùng lãnh đạo chủ chốt đến ngày 1 tháng 2 năm 2024",
