row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,,4.946.042.951.139,3.786.625.339.881,,,4946042951139.0,3786625339881.0
410,410,410,I. Vốn chủ sở hữu,23,4.946.042.951.139,3.786.625.339.881,,23.0,4946042951139.0,3786625339881.0
411,411,411,1. Vốn góp của chủ sở hữu,,3.200.495.770.000,2.419.996.170.000,,,3200495770000.0,2419996170000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.200.495.770.000,2.419.996.170.000,,,3200495770000.0,2419996170000.0
412,412,412,2. Thặng dư vốn cổ phần,,574.656.557.853,-,,,574656557853.0,
413,413,413,3. Quyền chọn chuyển đổi trái phiếu,,-,72.397.227.865,,,,72397227865.0
418,418,418,4. Quỹ đầu tư phát triển,,15.177.859.740,15.177.859.740,,,15177859740.0,15177859740.0
420,420,420,5. Quỹ khác thuộc vốn chủ sở hữu,,7.588.929.869,7.588.929.869,,,7588929869.0,7588929869.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,1.148.123.833.677,1.271.465.152.407,,,1148123833677.0,1271465152407.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,787.467.472.407,664.359.131.766,,,787467472407.0,664359131766.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,360.656.361.270,607.106.020.641,,,360656361270.0,607106020641.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,7.963.545.457.916,8.881.892.774.744,,,7963545457916.0,8881892774744.0
