row_label_raw,row_label_full,col_0,Số cuối năm(Cổ phiếu),Số đầu năm(Cổ phiếu),numeric__Số cuối năm(Cổ phiếu),numeric__Số đầu năm(Cổ phiếu)
Cổ phiếu đã phát hành ra công chúng,Cổ phiếu đã phát hành ra công chúng,Cổ phiếu đã phát hành ra công chúng,320.049.577,241.999.617,320049577.0,241999617.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,320.049.577,241.999.617,320049577.0,241999617.0
Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,Cổ phiếu đang lưu hành,320.049.577,241.999.617,320049577.0,241999617.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,320.049.577,241.999.617,320049577.0,241999617.0
