row_label_raw,row_label_full,col_0,1/1/2023VND,Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhấtVND,31/12/2023VND,numeric__1/1/2023VND,numeric__Ghi nhận vào báo cáo kết quả hoạt động kinh doanh hợp nhấtVND,numeric__31/12/2023VND
Lỗ chưa thực hiện,Lỗ chưa thực hiện,Lỗ chưa thực hiện,93.842.820,(93.842.820),-,93842820.0,-93842820.0,
Chi phí phải trả và dự phòng,Chi phí phải trả và dự phòng,Chi phí phải trả và dự phòng,1.306.185.625,8.584.241.930,9.890.427.555,1306185625.0,8584241930.0,9890427555.0
Lỗ tính thuế mang sang,Lỗ tính thuế mang sang,Lỗ tính thuế mang sang,1.207.005.306,(1.207.005.306),-,1207005306.0,-1207005306.0,
Đầu tư vào một công ty liên kết,Đầu tư vào một công ty liên kết,Đầu tư vào một công ty liên kết,(297.477.489.597),-,(297.477.489.597),-297477489597.0,,-297477489597.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,(40.161.956.709),4.701.651.731,(35.460.304.978),-40161956709.0,4701651731.0,-35460304978.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,(1.180.344.390),516.462.760,(663.881.630),-1180344390.0,516462760.0,-663881630.0
,,,(336.212.756.945),12.501.508.295,(323.711.248.650),-336212756945.0,12501508295.0,-323711248650.0
