row_label_raw,row_label_full,col_0,Nămđáo hạn,31/12/2023VND,1/1/2023VND,numeric__Nămđáo hạn,numeric__31/12/2023VND,numeric__1/1/2023VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,Bên thứ ba,,,
Phải thu về cho vay từ một đối tác (*),Bên thứ ba > Phải thu về cho vay từ một đối tác (*),Phải thu về cho vay từ một đối tác (*),2024,985.000.000.000,-,2024.0,985000000000.0,
Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,Bên liên quan khác,,,
Công ty TNHH Tầm nhìn Masan(trước đây là “Công ty Cổ phầnTầm nhìn Masan”) (**),Bên liên quan khác > Công ty TNHH Tầm nhìn Masan(trước đây là “Công ty Cổ phầnTầm nhìn Masan”) (**),Công ty TNHH Tầm nhìn Masan(trước đây là “Công ty Cổ phầnTầm nhìn Masan”) (**),2024,1.772.377.579.794,2.061.150.000.000,2024.0,1772377579794.0,2061150000000.0
,,,,2.757.377.579.794,2.061.150.000.000,,2757377579794.0,2061150000000.0
