row_label_raw,row_label_full,Công ty mẹ cấp cao nhất (từ ngày 12 tháng 10 năm 2023),31/12/2023VND > Công ty mẹ cấp cao nhất (từ ngày 12 tháng 10 năm 2023),1/1/2023VND > Công ty mẹ cấp cao nhất (từ ngày 12 tháng 10 năm 2023),numeric__31/12/2023VND > Công ty mẹ cấp cao nhất (từ ngày 12 tháng 10 năm 2023),numeric__1/1/2023VND > Công ty mẹ cấp cao nhất (từ ngày 12 tháng 10 năm 2023)
▪ Công ty Cổ phần Tập đoàn Masan,▪ Công ty Cổ phần Tập đoàn Masan,▪ Công ty Cổ phần Tập đoàn Masan,38.893.108,83.608.323,38893108.0,83608323.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,
▪ Công ty Cổ phần Hàng tiêu dùng Masan,Các bên liên quan khác > ▪ Công ty Cổ phần Hàng tiêu dùng Masan,▪ Công ty Cổ phần Hàng tiêu dùng Masan,277.664.876.881,130.281.990.223,277664876881.0,130281990223.0
▪ Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce,Các bên liên quan khác > ▪ Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce,▪ Công ty Cổ phần Dịch vụ Thương mại Tổng hợp WinCommerce,195.210.256.515,143.958.564.658,195210256515.0,143958564658.0
▪ Công ty TNHH Một Thành viên Công nghiệp Masan,Các bên liên quan khác > ▪ Công ty TNHH Một Thành viên Công nghiệp Masan,▪ Công ty TNHH Một Thành viên Công nghiệp Masan,33.313.027.696,5.539.603.308,33313027696.0,5539603308.0
▪ Công ty TNHH Một Thành viên Masan MB,Các bên liên quan khác > ▪ Công ty TNHH Một Thành viên Masan MB,▪ Công ty TNHH Một Thành viên Masan MB,7.824.657.006,9.686.430.793,7824657006.0,9686430793.0
▪ Công ty TNHH Một Thành viên Masan HG,Các bên liên quan khác > ▪ Công ty TNHH Một Thành viên Masan HG,▪ Công ty TNHH Một Thành viên Masan HG,761.539.698,1.013.886.385,761539698.0,1013886385.0
▪ Công ty Cổ phần Phúc Long Heritage,Các bên liên quan khác > ▪ Công ty Cổ phần Phúc Long Heritage,▪ Công ty Cổ phần Phúc Long Heritage,-,34.635.700,,34635700.0
