row_label_raw,row_label_full,Phải trả đầu tư vào MSJ (Thuyết minh 9),31/12/2023VND > 315.033.720.000,1/1/2023VND > -,numeric__31/12/2023VND > 315.033.720.000,numeric__1/1/2023VND > -
Phí ký kết hợp đồng mua hàng hoãn lại,Phí ký kết hợp đồng mua hàng hoãn lại,Phí ký kết hợp đồng mua hàng hoãn lại,99.682.600.000,63.507.800.001,99682600000.0,63507800001.0
Cổ tức phải trả,Cổ tức phải trả,Cổ tức phải trả,733.721.100,733.930.575,733721100.0,733930575.0
Kinh phí công đoàn và bảo hiểm,Kinh phí công đoàn và bảo hiểm,Kinh phí công đoàn và bảo hiểm,942.766.814,1.222.918.635,942766814.0,1222918635.0
Đặt cọc ngắn hạn nhận được,Đặt cọc ngắn hạn nhận được,Đặt cọc ngắn hạn nhận được,180.000.000,595.000.000,180000000.0,595000000.0
Phải trả khác,Phải trả khác,Phải trả khác,9.584.902.075,1.760.832.736,9584902075.0,1760832736.0
,,,426.157.709.989,67.820.481.947,426157709989.0,67820481947.0
