row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,Share,Share,,
Number of shares issued to the public,Number of shares issued to the public,Number of shares issued to the public,"391,400,000","391,400,000",,
Ordinary shares,Ordinary shares,Ordinary shares,"391,400,000","391,400,000",,
Number of treasury shares,Ordinary shares > Number of treasury shares,Number of treasury shares,"65,740","65,740",65.74,65.74
Ordinary shares,Ordinary shares > Ordinary shares,Ordinary shares,"65,740","65,740",65.74,65.74
Number of outstanding shares in circulation,Number of outstanding shares in circulation,Number of outstanding shares in circulation,"391,334,260","391,334,260",,
Ordinary shares,Ordinary shares,Ordinary shares,"391,334,260","391,334,260",,
