row_label_raw,row_label_full,Related parties,Relationship,numeric__Relationship
Vietnam Oil and Gas Group,Vietnam Oil and Gas Group,Vietnam Oil and Gas Group,Parent company,
Northern PetroVietnam Fertilizer and Chemicals JSC,Northern PetroVietnam Fertilizer and Chemicals JSC,Northern PetroVietnam Fertilizer and Chemicals JSC,Subsidiary,
Central PetroVietnam Fertilizer and Chemicals JSC,Central PetroVietnam Fertilizer and Chemicals JSC,Central PetroVietnam Fertilizer and Chemicals JSC,Subsidiary,
SouthEast PetroVietnam Fertilizer and Chemicals JSC,SouthEast PetroVietnam Fertilizer and Chemicals JSC,SouthEast PetroVietnam Fertilizer and Chemicals JSC,Subsidiary,
SouthWest PetroVietnam Fertilizer and Chemicals JSC,SouthWest PetroVietnam Fertilizer and Chemicals JSC,SouthWest PetroVietnam Fertilizer and Chemicals JSC,Subsidiary,
Dam Phu My Packaging Joint Stock Company,Dam Phu My Packaging Joint Stock Company,Dam Phu My Packaging Joint Stock Company,Associate,
Vietnam Petrochemical and Textile Fiber JSC,Vietnam Petrochemical and Textile Fiber JSC,Vietnam Petrochemical and Textile Fiber JSC,Associate,
