row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
a. Subsidiaries,a. Subsidiaries,a. Subsidiaries,a. Subsidiaries,a. Subsidiaries,,
Northern PetroVietnam Fertilizer and Chemicals JSC,Northern PetroVietnam Fertilizer and Chemicals JSC,Northern PetroVietnam Fertilizer and Chemicals JSC,Profit,Profit,,
Central PetroVietnam Fertilizer and Chemicals JSC,Central PetroVietnam Fertilizer and Chemicals JSC,Central PetroVietnam Fertilizer and Chemicals JSC,Profit,Profit,,
SouthEast PetroVietnam Fertilizer and Chemicals JSC,SouthEast PetroVietnam Fertilizer and Chemicals JSC,SouthEast PetroVietnam Fertilizer and Chemicals JSC,Profit,Profit,,
SouthWest PetroVietnam Fertilizer and Chemicals JSC,SouthWest PetroVietnam Fertilizer and Chemicals JSC,SouthWest PetroVietnam Fertilizer and Chemicals JSC,Profit,Profit,,
b. Associates,b. Associates,b. Associates,b. Associates,b. Associates,,
PetroVietnam Urban Development JSC,PetroVietnam Urban Development JSC,PetroVietnam Urban Development JSC,Loss,Loss,,
VienNam Petrochemical and Fiber JSC,VienNam Petrochemical and Fiber JSC,VienNam Petrochemical and Fiber JSC,Loss,Profit,,
Dam Phu My Packaging Joint Stock Company,Dam Phu My Packaging Joint Stock Company,Dam Phu My Packaging Joint Stock Company,Profit,Profit,,
