row_label_raw,row_label_full,col_0,Closing balance,Opening balance,numeric__Closing balance,numeric__Opening balance
,,,VND,VND,,
Cash on hand,Cash on hand,Cash on hand,"2,967,124,776","1,669,199,543",,
Bank demand deposits,Bank demand deposits,Bank demand deposits,"583,578,434,763","400,520,488,471",,
Cash equivalents,Cash equivalents,Cash equivalents,-,"479,000,000,000",,
,,,"586,545,559,539","881,189,688,014",,
