row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Interest expense,Interest expense,Interest expense,"46,491,481,993","47,619,555,435",,
Foreign exchange loss,Foreign exchange loss,Foreign exchange loss,"17,103,964,149","11,273,045,667",,
Provision for impairment of long-term investments,Provision for impairment of long-term investments,Provision for impairment of long-term investments,-,"8,888,624,631",,
,,,"63,595,446,142","67,781,225,733",,
