row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Raw materials and consumables,Raw materials and consumables,Raw materials and consumables,"7,853,232,714,802","6,865,645,706,873",,
Labour,Labour,Labour,"600,692,844,597","503,173,580,292",,
Depreciation of fixed assets and investment properties,Depreciation of fixed assets and investment properties,Depreciation of fixed assets and investment properties,"386,283,021,970","394,327,941,371",,
Out-sourced services,Out-sourced services,Out-sourced services,"900,119,092,426","912,202,389,385",,
Provision,Provision,Provision,"317,946,799,462","(56,655,527,703)",,
Other monetary expenses,Other monetary expenses,Other monetary expenses,"319,766,456,381","611,291,004,959",,
,,,"10,378,040,929,638","9,229,985,095,177",,
