row_label_raw,row_label_full,Nguyên giá,Hao mòn lũy kê,Giá trị còn lại,Nguyên giá_1,Hao mòn lũy kê_1,Giá trị còn lại_1,numeric__Hao mòn lũy kê,numeric__Giá trị còn lại,numeric__Nguyên giá_1,numeric__Hao mòn lũy kê_1,numeric__Giá trị còn lại_1
VND,VND,VND,VND,VND,VND,VND,VND,,,,,
90.358.442.144,VND > 90.358.442.144,90.358.442.144,25.683.588.643,64.674.853.501,90.358.442.144,24.097.962.643,66.260.479.501,25683588643.0,64674853501.0,90358442144.0,24097962643.0,66260479501.0
157.460.134.120,VND > 157.460.134.120,157.460.134.120,77.594.655.574,79.865.478.546,157.460.134.120,72.301.933.250,85.158.200.870,77594655574.0,79865478546.0,157460134120.0,72301933250.0,85158200870.0
70.134.965.938,VND > 70.134.965.938,70.134.965.938,33.902.399.375,36.232.566.563,70.134.965.938,31.097.000.738,39.037.965.200,33902399375.0,36232566563.0,70134965938.0,31097000738.0,39037965200.0
317.953.542.202,VND > 317.953.542.202,317.953.542.202,137.180.643.592,180.772.898.610,317.953.542.202,127.496.896.631,190.456.645.571,137180643592.0,180772898610.0,317953542202.0,127496896631.0,190456645571.0
