row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Bank Interest,Bank Interest,Bank Interest,"333,582,629,076","439,184,626,431",,
Dividends and profits received,Dividends and profits received,Dividends and profits received,"38,860,750,660","66,851,219,998",,
Foreign exchange gain,Foreign exchange gain,Foreign exchange gain,"26,106,159,877","8,118,450,893",,
,,,"398,549,539,613","514,154,297,322",,
