row_label_raw,row_label_full,col_0,Current year,Prior year,numeric__Current year,numeric__Prior year
,,,VND,VND,,
Cost of fertilizers,Cost of fertilizers,Cost of fertilizers,"8,743,307,840,376","8,332,616,423,507",,
Cost of chemicals,Cost of chemicals,Cost of chemicals,"721,857,614,142","683,418,843,313",,
Others,Others,Others,"48,101,439,583","15,732,863,778",,
,,,"9,513,266,894,101","9,031,768,130,598",,
