row_label_raw,row_label_full,Current years' closing balance,"3,914,000,000,000","21,179,913,858","(2,296,824,120)","4,546,954,375,352","2,894,629,361,373","11,374,466,826,463","numeric__3,914,000,000,000","numeric__21,179,913,858","numeric__(2,296,824,120)","numeric__4,546,954,375,352","numeric__2,894,629,361,373","numeric__11,374,466,826,463"
Current years' closing balance,Current years' closing balance,Current years' closing balance,"3,914,000,000,000","21,179,913,858","(2,296,824,120)","4,546,954,375,352","2,894,629,361,373","11,374,466,826,463",,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,Current year's opening balance,"3,914,000,000,000","21,179,913,858","(2,296,824,120)","4,546,954,375,352","2,894,629,361,373",,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,40% for the year,"3,914,000,000,000","21,179,913,858","(2,296,824,120)","4,546,954,375,352","2,894,629,361,373",,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,Distributions to openus and,-,-,-,"(233,071,000,000)","(603,101,816)",,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,Weffere funds,-,-,-,"(2,739,339,820,000)","(2,739,339,820,000)",,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,Dividends paid by cash,-,-,-,"(2,739,339,820,000)","(2,739,339,820,000)",,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,Other increases,-,-,-,"(603,101,816)","(603,101,816)",,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,40% for year's closing balance,"3,914,000,000,000","21,179,913,858","(2,296,824,120)","4,546,954,375,352","2,894,629,361,373",,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,Development fund,-,-,-,"(1,102,139,517,511)",-,,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,Distributions to investment and,-,-,"1,102,139,517,511","(1,102,139,517,511)",-,,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,40% for the year,"3,914,000,000,000","21,179,913,858","(2,296,824,120)","3,446,814,857,841","568,738,080,745",,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,Distributions to investment and,-,-,-,"6,401,044,719,955","568,738,080,745",,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,40% for year's opening balance,"3,914,000,000,000","21,179,913,858",Treasury shares,Development fund,VND,,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,Capital,Share premium,VND,"3,446,814,857,841","6,401,044,719,955","13,778,742,667,534",,,,,,
Current years' closing balance,Current years' closing balance,Current years' closing balance,Owners',,,Investment and,Retained earnings,,,,,,,
