row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu từ khách hàng,Phải thu từ khách hàng,Phải thu từ khách hàng,405.217.760.507,409.113.008.926,405217760507.0,409113008926.0
- Công ty TNHH Tân Xuân Anh,- Công ty TNHH Tân Xuân Anh,- Công ty TNHH Tân Xuân Anh,188.482.179.759,169.134.896.765,188482179759.0,169134896765.0
- Văn phòng điều phối Chương trình Mục tiêu Quốc Gia Xây dựng Nông thôn mới tỉnh Bình Phước,- Văn phòng điều phối Chương trình Mục tiêu Quốc Gia Xây dựng Nông thôn mới tỉnh Bình Phước,- Văn phòng điều phối Chương trình Mục tiêu Quốc Gia Xây dựng Nông thôn mới tỉnh Bình Phước,32.301.750.000,43.522.562.500,32301750000.0,43522562500.0
- Khách hàng khác,- Khách hàng khác,- Khách hàng khác,184.433.830.748,196.455.549.661,184433830748.0,196455549661.0
Phải thu từ bên liên quan (Thuyết minh số 29),Phải thu từ bên liên quan (Thuyết minh số 29),Phải thu từ bên liên quan (Thuyết minh số 29),21.577.783.651,291.715.704,21577783651.0,291715704.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,426.795.544.158,409.404.724.630,426795544158.0,409404724630.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,-,(2.656.659.300),,-2656659300.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,426.795.544.158,406.748.065.330,426795544158.0,406748065330.0
