row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,605.949.416.214,1.018.929.901.952,,,605949416214.0,1018929901952.0
02,02,02,Khấu hao và hao mòn,,719.047.078.991,678.129.827.124,,,719047078991.0,678129827124.0
03,03,03,Hoàn nhập các khoản dự phòng,,(20.067.004.906),(4.379.003.073),,,-20067004906.0,-4379003073.0
04,04,04,Lỗ (lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,118.624.215.262,(25.993.619.861),,,118624215262.0,-25993619861.0
05,05,05,Lãi từ hoạt động đầu tư,,(30.958.276.429),(81.976.856.258),,,-30958276429.0,-81976856258.0
06,06,06,Chi phí lãi vay,25,311.657.116.852,347.362.703.816,,25.0,311657116852.0,347362703816.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,1.704.252.545.984,1.932.072.953.700,,,1704252545984.0,1932072953700.0
09,09,09,Tăng các khoản phải thu,,(68.324.925.037),(67.777.064.914),,,-68324925037.0,-67777064914.0
10,10,10,Tăng hàng tồn kho,,(20.642.627.994),(91.193.563.601),,,-20642627994.0,-91193563601.0
11,11,11,Giảm các khoản phải trả,,(180.776.878.551),(67.074.002.510),,,-180776878551.0,-67074002510.0
12,12,12,(Tăng) giảm chi phí trả trước,,(478.051.780),3.691.210.953,,,-478051780.0,3691210953.0
13,13,13,Giảm chứng khoán kinh doanh,,10.718.499.408,-,,,10718499408.0,
14,14,14,Tiền lãi vay đã trả,,(318.730.887.554),(350.883.516.678),,,-318730887554.0,-350883516678.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,15,(117.287.587.342),(261.021.373.665),,15.0,-117287587342.0,-261021373665.0
16,16,16,Tiền thu khác từ hoạt động kinh doanh,,15.685.000,-,,,15685000.0,
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(76.386.392.526),(81.219.337.442),,,-76386392526.0,-81219337442.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,932.359.379.608,1.016.595.305.843,,,932359379608.0,1016595305843.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,Tiền chi để mua sắm và xây dựng tài sản cố định,,(87.643.539.009),(131.727.135.851),,,-87643539009.0,-131727135851.0
22,22,22,Tiền thu do thanh lý tài sản cố định,,22.520.428.823,37.009.606.740,,,22520428823.0,37009606740.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(5.730.000.000),(13.770.000.000),,,-5730000000.0,-13770000000.0
27,27,27,Tiền thu lãi và cố tức được chia,,14.519.404.581,16.478.979.426,,,14519404581.0,16478979426.0
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(56.333.705.605),(92.008.549.685),,,-56333705605.0,-92008549685.0
