row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Vốn cố phân,Vốn cố phân,Vốn cố phân,Vốn cố phân,Vốn cố phân,,
Số đầu năm,Vốn cố phân > Số đầu năm,Số đầu năm,3.815.899.110.000,3.180.000.000.000,3815899110000.0,3180000000000.0
Tăng trong năm,Vốn cố phân > Tăng trong năm,Tăng trong năm,-,635.899.110.000,,635899110000.0
Số cuối năm,Vốn cố phân > Số cuối năm,Số cuối năm,3.815.899.110.000,3.815.899.110.000,3815899110000.0,3815899110000.0
Cổ tức,Cổ tức,Cổ tức,Cổ tức,Cổ tức,,
Cổ tức công bố trong năm,Cổ tức > Cổ tức công bố trong năm,Cổ tức công bố trong năm,381.541.911.000,-,381541911000.0,
Cổ tức năm 2016: VND 1.000/cổ phiếu,Cổ tức > Cổ tức năm 2016: VND 1.000/cổ phiếu,Cổ tức năm 2016: VND 1.000/cổ phiếu,381.541.911.000,-,381541911000.0,
Cổ tức đã trả trong năm,Cổ tức > Cổ tức đã trả trong năm,Cổ tức đã trả trong năm,380.670.372.000,143.171.500,380670372000.0,143171500.0
