row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRÀ,,5.890.341.239.566,6.585.583.957.760,,,5890341239566.0,6585583957760.0
310,310,310,I. Nợ ngắn hạn,,3.248.455.973.667,3.064.975.785.475,,,3248455973667.0,3064975785475.0
311,311,311,1. Phải trả người bán ngắn hạn,14.1,784.647.070.220,873.320.088.369,,141.0,784647070220.0,873320088369.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,14.2,42.081.540.536,24.747.072.369,,142.0,42081540536.0,24747072369.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,15,56.462.297.827,104.769.639.908,,15.0,56462297827.0,104769639908.0
314,314,314,4. Phải trả người lao động,,85.240.819.543,106.002.646.363,,,85240819543.0,106002646363.0
315,315,315,5. Chi phí phải trả ngắn hạn,16,71.261.697.278,75.655.631.984,,16.0,71261697278.0,75655631984.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,17,104.338.974.322,128.586.272.901,,17.0,104338974322.0,128586272901.0
319,319,319,7. Phải trả ngắn hạn khác,18,24.129.239.640,49.577.647.168,,18.0,24129239640.0,49577647168.0
320,320,320,8. Vay ngắn hạn,19,1.984.151.301.470,1.633.856.296.348,,19.0,1984151301470.0,1633856296348.0
321,321,321,9. Dự phòng phải trả ngắn hạn,20,4.110.304.363,19.739.054.071,,20.0,4110304363.0,19739054071.0
322,322,322,"10. Quỹ khen thưởng, phúc lợi",,92.032.728.468,48.721.435.994,,,92032728468.0,48721435994.0
330,330,330,II. Nợ dài hạn,,2.641.885.265.899,3.520.608.172.285,,,2641885265899.0,3520608172285.0
338,338,338,1. Vay dài hạn,19,2.635.121.466.692,3.514.618.455.939,,19.0,2635121466692.0,3514618455939.0
342,342,342,2. Dự phòng phải trả dài hạn,20,6.763.799.207,5.989.716.346,,20.0,6763799207.0,5989716346.0
400,400,400,D. VỐN CHỦ SỞ HỮU,21,5.184.863.474.437,5.194.557.551.973,,21.0,5184863474437.0,5194557551973.0
410,410,410,I. Vốn chủ sở hữu,,5.184.863.474.437,5.194.557.551.973,,,5184863474437.0,5194557551973.0
411,411,411,1. Vốn cổ phần,,3.815.899.110.000,3.815.899.110.000,,,3815899110000.0,3815899110000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.815.899.110.000,3.815.899.110.000,,,3815899110000.0,3815899110000.0
412,412,412,2. Thắng dư vốn cổ phần,,70.790.410.045,70.790.410.045,,,70790410045.0,70790410045.0
414,414,414,3. Vốn khác của chủ sở hữu,,5.517.214.120,5.517.214.120,,,5517214120.0,5517214120.0
415,415,415,4. Cổ phiếu quỹ,,(902.752.100),(902.752.100),,,-902752100.0,-902752100.0
418,418,418,5. Quỹ đầu tư phát triển,,366.706.495.008,231.918.495.008,,,366706495008.0,231918495008.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,926.852.997.364,1.071.335.074.900,,,926852997364.0,1071335074900.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,435.323.163.900,262.249.247.114,,,435323163900.0,262249247114.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,491.529.833.464,809.085.827.786,,,491529833464.0,809085827786.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,11.075.204.714.003,11.780.141.509.733,,,11075204714003.0,11780141509733.0
