row_label_raw,row_label_full,Công ty TNHH Đầu tư Thương mại và Sản xuất Hải Nam,Số cuối nămVND > 23.002.925.955,Số đầu nămVND > 8.881.445.922,numeric__Số cuối nămVND > 23.002.925.955,numeric__Số đầu nămVND > 8.881.445.922
Công ty Cost Plus,Công ty Cost Plus,Công ty Cost Plus,11.304.900.479,8.288.685.579,11304900479.0,8288685579.0
Ông Lê Tuân Mai,Ông Lê Tuân Mai,Ông Lê Tuân Mai,6.381.000.000,6.790.398.040,6381000000.0,6790398040.0
Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,104.199.621.428,103.461.300.975,104199621428.0,103461300975.0
,,,144.888.447.862,127.421.830.516,144888447862.0,127421830516.0
Trong đó: Phải thu từ các bên liên quan (Thuyết minh số 39),Trong đó: Phải thu từ các bên liên quan (Thuyết minh số 39),Trong đó: Phải thu từ các bên liên quan (Thuyết minh số 39),1.560.529.208,5.563.785.137,1560529208.0,5563785137.0
