row_label_raw,row_label_full,Bên vay,Số cuối năm VND,Số đầu năm VND,Kỳ hạn trả gốc và lãi,Hình thức đảm bào,numeric__Số cuối năm VND,numeric__Số đầu năm VND,numeric__Kỳ hạn trả gốc và lãi,numeric__Hình thức đảm bào
Công ty TNHH Ván dán OJI-Vinafor Bắc Giang (*),Công ty TNHH Ván dán OJI-Vinafor Bắc Giang (*),Công ty TNHH Ván dán OJI-Vinafor Bắc Giang (*),-,45.954.636.584,,,,45954636584.0,,
Công ty TNHH Việt Nhật Chế biễn gỗ và đảm gỗ Dung Quất (**),Công ty TNHH Việt Nhật Chế biễn gỗ và đảm gỗ Dung Quất (**),Công ty TNHH Việt Nhật Chế biễn gỗ và đảm gỗ Dung Quất (**),-,6.480.741.750,,,,6480741750.0,,
Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng (**),Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng (**),Công ty TNHH Sản xuất Nguyên liệu giấy Việt Nhật Vũng Áng (**),-,1.451.200.000,,,,1451200000.0,,
,,,-,53.886.578.334,,,,53886578334.0,,
