row_label_raw,row_label_full,col_0,Năm trước (Đã trình bày),Điều chỉnh,Năm trước (Trình bày lại),numeric__Năm trước (Đã trình bày),numeric__Điều chỉnh,numeric__Năm trước (Trình bày lại)
,,,VND,VND,VND,,,
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),1.080.300.360.843,-,1.080.300.360.843,1080300360843.0,,1080300360843.0
"Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi (VND) (*)","Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi (VND) (*)","Điều chỉnh giảm do trích quỹ khen thưởng, phúc lợi (VND) (*)",(19.750.904.226),(9.488.662.012),(29.239.566.238),-19750904226.0,-9488662012.0,-29239566238.0
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm (VND),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm (VND),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông sau khi đã điều chỉnh cho các yếu tố suy giảm (VND),1.060.549.456.617,(9.488.662.012),1.051.060.794.605,1060549456617.0,-9488662012.0,1051060794605.0
Số lượng cổ phiếu phổ thông bình quân gia quyền (cổ phiếu),Số lượng cổ phiếu phổ thông bình quân gia quyền (cổ phiếu),Số lượng cổ phiếu phổ thông bình quân gia quyền (cổ phiếu),350.000.000,-,350.000.000,350000000.0,,350000000.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),3.030,(27),3.003,3030.0,-27.0,3003.0
