row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(trình bày lại)
,,,VND,VND,,
Trong vòng một năm,Trong vòng một năm,Trong vòng một năm,5.342.228.562,4.605.608.318,5342228562.0,4605608318.0
Từ năm thứ hai đến năm thứ năm,Từ năm thứ hai đến năm thứ năm,Từ năm thứ hai đến năm thứ năm,19.868.765.075,17.471.208.458,19868765075.0,17471208458.0
Sau năm năm,Sau năm năm,Sau năm năm,124.230.457.409,108.810.189.693,124230457409.0,108810189693.0
,,,149.441.451.046,130.887.006.469,149441451046.0,130887006469.0
