row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2019 > Giá trị VND,Ngày 31 tháng 12 năm 2019 > Số có khả năng trả nợ VND,Ngày 31 tháng 12 năm 2019 > Tăng VND,Ngày 31 tháng 12 năm 2019 > Giảm VND,Ngày 31 tháng 12 năm 2020 > Giá trị VND,Ngày 31 tháng 12 năm 2020 > Số có khả năng trả nợ VND,numeric__Ngày 31 tháng 12 năm 2019 > Giá trị VND,numeric__Ngày 31 tháng 12 năm 2019 > Số có khả năng trả nợ VND,numeric__Ngày 31 tháng 12 năm 2019 > Tăng VND,numeric__Ngày 31 tháng 12 năm 2019 > Giảm VND,numeric__Ngày 31 tháng 12 năm 2020 > Giá trị VND,numeric__Ngày 31 tháng 12 năm 2020 > Số có khả năng trả nợ VND
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng (*),Vay dài hạn > Vay ngân hàng (*),Vay ngân hàng (*),231.031.238.500,231.031.238.500,43.572.470.000,(59.535.873.286),215.067.835.214,215.067.835.214,231031238500.0,231031238500.0,43572470000.0,-59535873286.0,215067835214.0,215067835214.0
Tổng cộng,Vay dài hạn > Tổng cộng,Tổng cộng,231.031.238.500,231.031.238.500,43.572.470.000,(59.535.873.286),215.067.835.214,215.067.835.214,231031238500.0,231031238500.0,43572470000.0,-59535873286.0,215067835214.0,215067835214.0
