row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2020VND,Ngày 31 tháng 12năm 2019VND,numeric__Ngày 31 tháng 12năm 2020VND,numeric__Ngày 31 tháng 12năm 2019VND
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,597.195.824,748.733.573,597195824.0,748733573.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,34.122.775.191,2.006.957.835.813,34122775191.0,2006957835813.0
Tiền gửi ngân hàng (VND),Tiền gửi ngân hàng (VND),Tiền gửi ngân hàng (VND),33.727.589.116,2.006.635.381.312,33727589116.0,2006635381312.0
Tiền gửi ngân hàng đồ la Mỹ (USD) quy VND,Tiền gửi ngân hàng đồ la Mỹ (USD) quy VND,Tiền gửi ngân hàng đồ la Mỹ (USD) quy VND,236.990.850,238.330.364,236990850.0,238330364.0
Tiền gửi giao dịch chứng khoán tại BVSC,Tiền gửi giao dịch chứng khoán tại BVSC,Tiền gửi giao dịch chứng khoán tại BVSC,158.195.225,84.124.137,158195225.0,84124137.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),250.000.000.000,528.500.000.000,250000000000.0,528500000000.0
,,,284.719.971.015,2.536.206.569.386,284719971015.0,2536206569386.0
