row_label_raw,row_label_full,col_0,Ngày 31 tháng12 năm 2019VND,Số tăngtrong nămVND,Số đã sử dụngtrong nămVND,Ngày 31 tháng12 năm 2020VND,numeric__Ngày 31 tháng12 năm 2019VND,numeric__Số tăngtrong nămVND,numeric__Số đã sử dụngtrong nămVND,numeric__Ngày 31 tháng12 năm 2020VND
Quỹ khen thưởng,Quỹ khen thưởng,Quỹ khen thưởng,5.258.766.497,23.203.549.136,(23.700.361.354),4.761.954.279,5258766497.0,23203549136.0,-23700361354.0,4761954279.0
Quỹ phúc lợi,Quỹ phúc lợi,Quỹ phúc lợi,9.935.179.928,10.000.000.000,(7.328.591.259),12.606.588.669,9935179928.0,10000000000.0,-7328591259.0,12606588669.0
,,,15.193.946.425,33.203.549.136,(31.028.952.613),17.368.542.948,15193946425.0,33203549136.0,-31028952613.0,17368542948.0
