row_label_raw,row_label_full,col_0,Năm nay,Năm trước(Trình bày lại),Năm trước(Đã trình bày),numeric__Năm nay,numeric__Năm trước(Trình bày lại),numeric__Năm trước(Đã trình bày)
,,,Triệu VND,Triệu VND,Triệu VND,,,
Lợi nhuận sau thuế,Lợi nhuận sau thuế,Lợi nhuận sau thuế,25.348.215,19.903.550,19.903.550,25348215.0,19903550.0,19903550.0
"Trích lập các quỹ khen thưởng, phúc lợi (*)","Trích lập các quỹ khen thưởng, phúc lợi (*)","Trích lập các quỹ khen thưởng, phúc lợi (*)",-,(2.718.159),-,,-2718159.0,
Lợi nhuận phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông,25.348.215,17.185.391,19.903.550,25348215.0,17185391.0,19903550.0
