row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
"Các khoản thu, chi hộ các tổ chức khác","Các khoản thu, chi hộ các tổ chức khác","Các khoản thu, chi hộ các tổ chức khác",2.119.006,1.168.189,2119006.0,1168189.0
Tiền giữ hộ và chờ thanh toán,Tiền giữ hộ và chờ thanh toán,Tiền giữ hộ và chờ thanh toán,73.896,94.028,73896.0,94028.0
Thuế TNDN phải trả,Thuế TNDN phải trả,Thuế TNDN phải trả,3.337.834,3.119.682,3337834.0,3119682.0
Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,2.803.217,3.048.330,2803217.0,3048330.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,4.253.734,4.798.048,4253734.0,4798048.0
Phải trả khác liên quan đến nghiệp vụ chứng khoán,Phải trả khác liên quan đến nghiệp vụ chứng khoán,Phải trả khác liên quan đến nghiệp vụ chứng khoán,558.485,832.766,558485.0,832766.0
Phải trả thuế khác,Phải trả thuế khác,Phải trả thuế khác,263.822,471.316,263822.0,471316.0
Các khoản phải trả liên quan đến hoạt động tài trợ thương mại,Các khoản phải trả liên quan đến hoạt động tài trợ thương mại,Các khoản phải trả liên quan đến hoạt động tài trợ thương mại,6.000,5.999,6000.0,5999.0
Thanh toán giữa các tổ chức tín dụng,Thanh toán giữa các tổ chức tín dụng,Thanh toán giữa các tổ chức tín dụng,527.227,544.755,527227.0,544755.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,289.054,374.730,289054.0,374730.0
Phải trả liên quan đến hoạt động bán nợ (*),Phải trả liên quan đến hoạt động bán nợ (*),Phải trả liên quan đến hoạt động bán nợ (*),129.972,979.510,129972.0,979510.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,69.730,77.862,69730.0,77862.0
,,,14.431.977,15.515.215,14431977.0,15515215.0
